date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2008-09-10,252,10,0.95,0.99,10000,2008-09-20,1,1,0,['MSFT'],189.62563387116774,281.29098515131597,186.47643429882856,237.4854299865908,201.67146434192597,243.92220647793232,208.8080935382278,258.3449937767726
2008-09-11,252,10,0.95,0.99,10000,2008-09-21,1,1,0,['MSFT'],189.32216467961658,281.290985151316,186.42013534261963,237.4854299865908,198.06225573910407,242.02430733957866,210.97510912056492,262.77378159345517
2008-09-12,252,10,0.95,0.99,10000,2008-09-22,1,1,0,['MSFT'],189.01563014269618,281.29098515131597,186.36326771008535,237.4854299865908,203.2308625220746,247.18029570562956,210.05735498946,262.2033958234793
2008-09-15,252,10,0.95,0.99,10000,2008-09-25,1,1,0,['MSFT'],188.70599929732208,281.29098515131597,186.3058256570204,237.48542998659082,199.94506188982294,245.0625091538625,211.25965303583172,262.22874412290145
2008-09-16,252,10,0.95,0.99,10000,2008-09-26,1,1,0,['MSFT'],190.47118910958216,281.29098515131597,186.24780338119723,237.4854299865908,202.25680823261735,248.34521484619427,212.69489605259,262.4763422778551
2008-09-17,252,10,0.95,0.99,10000,2008-09-27,1,1,0,['MSFT'],220.81170307094084,302.5349113579715,186.18919502177988,237.4854299865908,205.00401651015474,246.1004993567658,218.17482874947783,266.89725514904273
2008-09-18,252,10,0.95,0.99,10000,2008-09-28,1,1,0,['MSFT'],216.12059389181917,302.53491135797157,186.12999465873207,237.48542998659076,203.89843487851837,247.35652938599938,219.48519447331472,269.8549788616739
2008-09-19,252,10,0.95,0.99,10000,2008-09-29,1,1,0,['MSFT'],211.38209977149427,302.53491135797157,186.0701963122191,237.4854299865908,208.93867397833287,251.328092960968,218.33063519604394,268.25011378490626
2008-09-22,252,10,0.95,0.99,10000,2008-10-02,1,1,0,['MSFT'],207.13220071159344,299.5469457889682,186.00979394200402,237.4854299865908,204.36821497470166,247.69669479678404,217.77310829415907,267.9753173234509
2008-09-23,252,10,0.95,0.99,10000,2008-10-03,1,1,0,['MSFT'],204.00266980579326,299.5469457889682,185.87867841591955,231.16276804000375,205.64553789686036,244.0682880629985,216.8260685506987,266.84413683039134
2008-09-24,252,10,0.95,0.99,10000,2008-10-04,1,1,0,['MSFT'],200.84152747670214,299.5469457889682,185.36268828841682,231.16276804000373,205.2564158718717,251.8035736601982,216.13271813422705,266.5412109527955
2008-09-25,252,10,0.95,0.99,10000,2008-10-05,1,1,0,['MSFT'],199.4277313146241,297.21762088261335,184.84148613942412,231.16276804000373,203.67632055421532,248.2956315805047,218.47592434334643,271.1813344123507
2008-09-26,252,10,0.95,0.99,10000,2008-10-06,1,1,0,['MSFT'],198.10421250708652,297.21762088261335,184.31501932225981,231.16276804000373,209.38420734414274,257.69725036250367,219.83388496133648,274.4367539362547
2008-09-29,252,10,0.95,0.99,10000,2008-10-09,1,1,0,['MSFT'],225.64733131624598,371.43709591654476,183.78323465845747,231.16276804000375,226.71214477642175,270.92171844958176,237.00317772562724,291.4832440827266
2008-09-30,252,10,0.95,0.99,10000,2008-10-10,1,1,0,['MSFT'],225.64727954751132,371.43709591654476,183.2460784323945,231.16276804000373,233.88169379045974,279.6285671978357,248.07639970937447,308.5241850202952
2008-10-01,252,10,0.95,0.99,10000,2008-10-11,1,1,0,['MSFT'],225.64722725586017,371.4370959165447,182.70349638586626,231.16276804000373,231.49329642545985,281.7803134721256,246.4573464351551,306.15742079050654
2008-10-02,252,10,0.95,0.99,10000,2008-10-12,1,1,0,['MSFT'],225.64717443601052,371.43709591654476,182.1554337126054,231.1627680400037,229.73020182953127,279.99845992574905,245.11577374565505,304.03442328694894
2008-10-03,252,10,0.95,0.99,10000,2008-10-13,1,1,0,['MSFT'],225.64712108262705,371.43709591654476,181.66755239659804,227.3392155265672,230.99490782695923,279.01439026033427,244.01365892765978,302.79867980745263
2008-10-06,252,10,0.95,0.99,10000,2008-10-16,1,1,0,['MSFT'],229.2844001563357,383.2198925575868,181.54193660715427,227.33921552656722,228.69380169701301,275.1938669067945,246.84268114052753,303.8070229565587
2008-10-07,252,10,0.95,0.99,10000,2008-10-17,1,1,0,['MSFT'],323.2650607395878,419.5169535267836,181.41505197135245,227.33921552656722,232.2679203571783,279.1403183887817,250.8994534958775,306.0609500595472
2008-10-08,252,10,0.95,0.99,10000,2008-10-18,1,1,0,['MSFT'],323.15767836336306,419.5169535267836,186.8366758254257,229.89744664815865,231.7235199691293,277.2952045689854,248.99601403545492,303.3865964784901
2008-10-09,252,10,0.95,0.99,10000,2008-10-19,1,1,0,['MSFT'],323.0492113166715,419.5169535267836,196.57565615316852,263.2708029644772,228.24981571116842,273.0193911460177,246.83762579559647,299.6804114974108
2008-10-10,252,10,0.95,0.99,10000,2008-10-20,1,1,0,['MSFT'],322.9396486432457,419.5169535267836,205.74968345334565,304.2421485786142,227.12831790648426,268.312838949258,244.9268526152482,296.13335254498924
2008-10-13,252,10,0.95,0.99,10000,2008-10-23,1,1,0,['MSFT'],322.82897927614886,419.5169535267836,204.39171387675955,304.24214857861426,285.40168414495406,347.93189629696764,310.50685271959543,385.16881309383444
2008-10-14,252,10,0.95,0.99,10000,2008-10-24,1,1,0,['MSFT'],322.71719203665714,419.5169535267836,203.44669110183972,302.0224909744582,282.69707593549947,342.230200862766,307.6434199220346,379.09362116356124
2008-10-15,252,10,0.95,0.99,10000,2008-10-25,1,1,0,['MSFT'],325.20147010578734,416.2166497595405,217.32962575457077,323.2749221731978,279.8181929678463,335.5335055397508,304.25617472116807,372.42904482943607
2008-10-16,252,10,0.95,0.99,10000,2008-10-26,1,1,0,['MSFT'],324.9434443537604,400.1575584108331,215.9202834747036,323.27492217319787,294.2673724394536,350.8363514372353,317.62694713124216,391.82719650165086
2008-10-17,252,10,0.95,0.99,10000,2008-10-27,1,1,0,['MSFT'],324.8282352898619,400.1575584108331,214.49670541423174,323.27492217319787,288.26739741044065,346.717109152853,314.07496724769874,387.11387571422705
2008-10-20,252,10,0.95,0.99,10000,2008-10-30,1,1,0,['MSFT'],324.7118624980451,400.1575584108331,213.05874777739155,323.27492217319787,291.72651753304285,353.9569057465318,318.33577114540793,393.86437638119213
2008-10-21,252,10,0.95,0.99,10000,2008-10-31,1,1,0,['MSFT'],324.59431422348274,400.157558410833,212.38680705050854,311.99616866381757,282.55393195581405,339.2775912439505,314.30757104587815,386.4675010747476
2008-10-22,252,10,0.95,0.99,10000,2008-11-01,1,1,0,['MSFT'],331.5847336239914,439.23974228497514,212.0413235546395,311.99616866381757,278.76532225752345,335.086628680773,310.5373587068809,378.86309159960354
2008-10-23,252,10,0.95,0.99,10000,2008-11-02,1,1,0,['MSFT'],329.48632630904206,416.76701116757204,211.69235032648896,311.99616866381757,288.3061827279304,340.9761419493025,316.07414897072096,387.0522165219409
2008-10-24,252,10,0.95,0.99,10000,2008-11-03,1,1,0,['MSFT'],329.2098879208257,416.76701116757204,211.33985211623587,311.99616866381746,287.6004836568579,345.46749090998657,312.62003830996656,381.92908407614397
2008-10-27,252,10,0.95,0.99,10000,2008-11-06,1,1,0,['MSFT'],328.9306572256577,416.76701116757204,260.5877118554719,329.0244094193306,279.0811209941941,332.3818993733261,307.1266641757761,374.0106299055893
2008-10-28,252,10,0.95,0.99,10000,2008-11-07,1,1,0,['MSFT'],328.6486060184173,416.76701116757204,251.0814392251429,329.0244094193306,299.4193803600923,359.61376137179275,328.8049940851018,404.20875572405726
2008-10-29,252,10,0.95,0.99,10000,2008-11-08,1,1,0,['MSFT'],328.3637058090835,416.7670111675721,243.0604903174907,326.13716523526125,295.87939972621996,352.63407025155476,326.72649779441343,401.39244769233176
2008-10-30,252,10,0.95,0.99,10000,2008-11-09,1,1,0,['MSFT'],328.0759278198575,416.76701116757204,239.60904931096974,326.1371652352613,291.4621730239351,348.98200854101003,322.94868464816614,396.11291064526114
2008-10-31,252,10,0.95,0.99,10000,2008-11-10,1,1,0,['MSFT'],327.78524298225545,416.76701116757204,236.1227452639789,326.1371652352613,294.4641157106618,352.70492655277866,319.41100873461284,391.2861797767006
2008-11-03,252,10,0.95,0.99,10000,2008-11-13,1,1,0,['MSFT'],327.4916219341726,416.76701116757204,232.6012260245942,326.1371652352613,288.66970872321593,343.60475389980144,319.6376737906089,392.15977918688094
