method,risk_metric,num_observations,expected_exceedances,expected_exceedance_pct,actual_exceedances,actual_exceedance_pct,kupiec_lr_stat,kupiec_p_value,kupiec_result,exact_binomial_p_value,exact_binomial_ci_lower,exact_binomial_ci_upper,exact_binomial_result,traffic_light,traffic_light_green_upper,traffic_light_yellow_upper
historical_1-day-scaled,es,505,25,0.050000000000000044,0,0.0,51.80622733041611,6.126210649881614e-13,rejected,1.1180628773518163e-11,0.0,0.00727809722648945,rejected,n/a,,
historical_1-day-scaled,var,505,25,0.050000000000000044,6,0.011881188118811881,22.0174787040622,2.7017882000546223e-06,rejected,8.133603800335729e-06,0.004372325809253578,0.025679946226007586,rejected,green,34.0,45.0
historical_n-day,es,505,25,0.050000000000000044,3,0.005940594059405941,32.73504154081607,1.056159470991247e-08,rejected,3.337396669969927e-08,0.0012267728115796038,0.017262049482324703,rejected,n/a,,
historical_n-day,var,505,25,0.050000000000000044,7,0.013861386138613862,19.224778274971484,1.1619537534812707e-05,rejected,2.3458920820317208e-05,0.005590674733269273,0.028350226447410205,rejected,green,34.0,45.0
monte_carlo,es,505,25,0.050000000000000044,6,0.011881188118811881,22.0174787040622,2.7017882000546223e-06,rejected,8.133603800335729e-06,0.004372325809253578,0.025679946226007586,rejected,n/a,,
monte_carlo,var,505,25,0.050000000000000044,13,0.02574257425742574,7.549367544071188,0.00600311405465892,rejected,0.010231542091080504,0.013776455087817994,0.0436183164085734,rejected,green,34.0,45.0
parametric,es,505,25,0.050000000000000044,3,0.005940594059405941,32.73504154081607,1.056159470991247e-08,rejected,3.337396669969927e-08,0.0012267728115796038,0.017262049482324703,rejected,n/a,,
parametric,var,505,25,0.050000000000000044,11,0.02178217821782178,10.638658288205889,0.0011074799152093195,rejected,0.0020284143267114757,0.010922551887536696,0.03863953473211715,rejected,green,34.0,45.0
