date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2008-09-29,252,10,0.95,0.99,10000,2008-10-09,1,1,0,['AAPL'],85.24608595356034,130.04626478102472,87.27185082206381,107.82039660107968,61.93892141146817,72.88769095956916,71.38222744598724,85.82667236801197
2008-09-30,252,10,0.95,0.99,10000,2008-10-10,1,1,0,['AAPL'],84.97817604079657,130.04626478102472,87.16346686546584,107.82039660107968,68.17029709195145,79.93095433268536,75.6074245281911,91.58273317626178
2008-10-01,252,10,0.95,0.99,10000,2008-10-11,1,1,0,['AAPL'],84.70755996729778,130.04626478102466,87.05398812142747,107.82039660107966,66.11408999041274,77.34734540667219,73.95603640885093,89.30626159089724
2008-10-02,252,10,0.95,0.99,10000,2008-10-12,1,1,0,['AAPL'],86.14408185314969,130.04626478102472,88.8939120401496,110.45398019294235,64.19647830560034,74.29162654714467,71.80413404189393,86.2157391995838
2008-10-03,252,10,0.95,0.99,10000,2008-10-13,1,1,0,['AAPL'],86.09562467070309,130.04626478102466,101.90947897889531,119.71581467604416,62.8603105327955,72.95518199526741,70.38593910072593,84.32224872132954
2008-10-06,252,10,0.95,0.99,10000,2008-10-16,1,1,0,['AAPL'],86.04667802176714,130.04626478102466,101.90245194297448,119.71581467604416,62.74269961472675,72.97339321700481,70.5010614172728,84.52648462439069
2008-10-07,252,10,0.95,0.99,10000,2008-10-17,1,1,0,['AAPL'],85.99723696223586,130.04626478102466,105.23361360603067,122.23474943132608,60.053336297171334,70.17932302917912,68.13119909799943,81.23741578255678
2008-10-08,252,10,0.95,0.99,10000,2008-10-18,1,1,0,['AAPL'],85.94729649806285,130.04626478102466,111.32508040876581,122.0233123674546,60.54470316824312,69.97057959317864,68.00031339334515,81.14204214174542
2008-10-09,252,10,0.95,0.99,10000,2008-10-19,1,1,0,['AAPL'],85.89685158475679,130.04626478102472,116.10228576346596,125.67833076644155,59.33182427132261,68.57101803342202,67.06271962015659,79.98538932283338
2008-10-10,252,10,0.95,0.99,10000,2008-10-20,1,1,0,['AAPL'],85.84589712687188,130.04626478102472,115.92604776952543,125.67833076644156,63.344862169632385,73.72179796200041,71.89876218843017,86.39806317182676
2008-10-13,252,10,0.95,0.99,10000,2008-10-23,1,1,0,['AAPL'],85.79442797749317,130.04626478102472,115.74802959382791,125.67833076644155,71.82554240684027,84.41259840802793,81.06821318679064,98.60538687894835
2008-10-14,252,10,0.95,0.99,10000,2008-10-24,1,1,0,['AAPL'],85.74243893771671,130.04626478102472,115.56821325473952,125.67833076644156,69.30943965874464,81.8124432187056,78.70929494362538,95.33991158291987
2008-10-15,252,10,0.95,0.99,10000,2008-10-25,1,1,0,['AAPL'],85.68992475612433,130.04626478102472,115.38658058899367,125.67833076644156,67.10365167331196,78.94486455393198,76.26364502893499,91.99868530175225
2008-10-16,252,10,0.95,0.99,10000,2008-10-26,1,1,0,['AAPL'],85.63688012825322,130.0462647810247,115.20311324985643,125.67833076644155,68.34443092606197,80.70977295315734,77.97463472954487,94.3654233480044
2008-10-17,252,10,0.95,0.99,10000,2008-10-27,1,1,0,['AAPL'],85.5832996960602,130.04626478102466,115.01779270527338,125.67833076644155,67.39243232299074,78.66674002221424,75.81526752243812,91.48908697614405
2008-10-20,252,10,0.95,0.99,10000,2008-10-30,1,1,0,['AAPL'],85.52917804738037,130.04626478102466,114.83060023599757,125.67833076644155,66.76088971538057,78.16224605906557,75.92394293351762,91.6949079971071
2008-10-21,252,10,0.95,0.99,10000,2008-10-31,1,1,0,['AAPL'],85.47450971538055,130.04626478102466,114.64151693369877,125.67833076644153,64.77959028491081,75.70198611036983,73.29531725476161,88.08531402374723
2008-10-22,252,10,0.95,0.99,10000,2008-11-01,1,1,0,['AAPL'],85.4493805783346,121.56051995547061,114.45052369905352,125.67833076644155,66.58187920335392,78.44412315290465,76.10931545746604,91.888394297522
2008-10-23,252,10,0.95,0.99,10000,2008-11-02,1,1,0,['AAPL'],85.42970353795086,121.56051995547065,114.25760123981588,125.67833076644155,66.92739379185323,79.59438722251673,76.29842074275209,92.23616327730215
2008-10-24,252,10,0.95,0.99,10000,2008-11-03,1,1,0,['AAPL'],85.40982773958343,121.56051995547065,114.06273006886879,125.67833076644155,65.33031352805583,77.47252178441727,75.08053747955827,90.64923321208943
