method,risk_metric,num_observations,expected_exceedances,expected_exceedance_pct,actual_exceedances,actual_exceedance_pct,kupiec_lr_stat,kupiec_p_value,kupiec_result,exact_binomial_p_value,exact_binomial_ci_lower,exact_binomial_ci_upper,exact_binomial_result,traffic_light,traffic_light_green_upper,traffic_light_yellow_upper
historical_1-day-scaled,es,503,25,0.050000000000000044,1,0.0019880715705765406,43.05074116236721,5.3338444772066396e-11,rejected,2.7250849724668803e-10,5.0332347567844784e-05,0.011026619434930166,rejected,n/a,,
historical_1-day-scaled,var,503,25,0.050000000000000044,9,0.017892644135188866,14.34237803225352,0.00015239540170752797,rejected,0.0003013718066300878,0.008213480052017686,0.03369318060508477,rejected,green,33.0,45.0
historical_n-day,es,503,25,0.050000000000000044,14,0.027833001988071572,6.155754385850628,0.013098523689202612,rejected,0.018428643739053455,0.015298311888053891,0.04625843661310869,rejected,n/a,,
historical_n-day,var,503,25,0.050000000000000044,19,0.03777335984095427,1.7228951518871156,0.1893208015265393,accepted,0.2589613902334288,0.022892494322614417,0.05836091615004505,accepted,green,33.0,45.0
monte_carlo,es,503,25,0.050000000000000044,7,0.013916500994035786,19.075550139770883,1.2564427611549966e-05,rejected,3.329211523588158e-05,0.005612975035498607,0.028462116035382012,rejected,n/a,,
monte_carlo,var,503,25,0.050000000000000044,17,0.033797216699801194,3.1223044543885123,0.07722749593807698,accepted,0.10133467655872128,0.01980900669851978,0.05356230282649623,accepted,green,33.0,45.0
parametric,es,503,25,0.050000000000000044,6,0.011928429423459244,21.860210354321083,2.932520153597906e-06,rejected,7.927313232236024e-06,0.004389759502291508,0.02578133464093451,rejected,n/a,,
parametric,var,503,25,0.050000000000000044,16,0.03180914512922465,4.001485360979785,0.045460184465198616,rejected,0.06474235939791323,0.018288797844477928,0.05114300986467778,accepted,green,33.0,45.0
