date,symbol,expiry,type,strike,timestamp,open,high,low,close,volume,trade_count,vwap
2026-01-20,GOOGL260123C00235000,2026-01-23,call,235.0,2026-01-20T05:00:00Z,89.71,89.71,89.71,89.71,1,1,89.71
2026-01-20,GOOGL260123C00307500,2026-01-23,call,307.5,2026-01-20T05:00:00Z,15.6,20.5,15.6,18.64,9,7,18.082222
2026-01-20,GOOGL260123C00340000,2026-01-23,call,340.0,2026-01-20T05:00:00Z,0.37,0.68,0.17,0.19,5950,1037,0.421239
2026-01-20,GOOGL260123C00365000,2026-01-23,call,365.0,2026-01-20T05:00:00Z,0.02,0.04,0.01,0.01,87,26,0.026552
2026-01-20,GOOGL260123C00290000,2026-01-23,call,290.0,2026-01-20T05:00:00Z,31.25,34.98,31.25,33.89,15,6,34.3
2026-01-20,GOOGL260123C00320000,2026-01-23,call,320.0,2026-01-20T05:00:00Z,6.3,9.32,4.84,5.3,1674,499,6.679815
2026-01-20,GOOGL260123C00330000,2026-01-23,call,330.0,2026-01-20T05:00:00Z,1.51,3.05,1.09,1.24,12606,2409,1.935162
2026-01-20,GOOGL260123C00380000,2026-01-23,call,380.0,2026-01-20T05:00:00Z,0.03,0.03,0.01,0.01,470,27,0.010936
2026-01-20,GOOGL260123C00385000,2026-01-23,call,385.0,2026-01-20T05:00:00Z,0.02,0.03,0.01,0.01,215,28,0.012698
2026-01-20,GOOGL260123C00390000,2026-01-23,call,390.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,20,1,0.01
2026-01-20,GOOGL260123C00295000,2026-01-23,call,295.0,2026-01-20T05:00:00Z,26.35,31.99,26.35,31.15,16,8,29.061875
2026-01-20,GOOGL260123C00322500,2026-01-23,call,322.5,2026-01-20T05:00:00Z,5,7.35,3.56,3.9,3050,897,4.902833
2026-01-20,GOOGL260123C00400000,2026-01-23,call,400.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-01-20,GOOGL260123C00195000,2026-01-23,call,195.0,2026-01-20T05:00:00Z,129.12,132.7,129.12,131.78,3,3,131.2
2026-01-20,GOOGL260123C00270000,2026-01-23,call,270.0,2026-01-20T05:00:00Z,51.7,56.25,51.7,53.49,3,3,53.813333
2026-01-20,GOOGL260123C00280000,2026-01-23,call,280.0,2026-01-20T05:00:00Z,41.9,45.6,41.6,41.6,173,27,43.052601
2026-01-20,GOOGL260123C00367500,2026-01-23,call,367.5,2026-01-20T05:00:00Z,0.02,0.02,0.01,0.02,24,4,0.011667
