date,symbol,expiry,type,strike,timestamp,open,high,low,close,volume,trade_count,vwap
2026-03-09,GOOGL260309P00300000,2026-03-09,put,300.0,2026-03-09T04:00:00Z,5.23,5.72,0.01,0.01,10091,1850,0.68815
2026-03-09,GOOGL260309P00340000,2026-03-09,put,340.0,2026-03-09T04:00:00Z,40.68,40.68,40.68,40.68,1,1,40.68
2026-03-09,GOOGL260309C00340000,2026-03-09,call,340.0,2026-03-09T04:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-03-09,GOOGL260309P00282500,2026-03-09,put,282.5,2026-03-09T04:00:00Z,0.19,0.19,0.01,0.01,329,71,0.039422
2026-03-09,GOOGL260309C00277500,2026-03-09,call,277.5,2026-03-09T04:00:00Z,21.91,28.95,21.91,28.95,3,3,25.286667
2026-03-09,GOOGL260309P00285000,2026-03-09,put,285.0,2026-03-09T04:00:00Z,0.28,0.31,0.01,0.01,380,111,0.076737
2026-03-09,GOOGL260309P00315000,2026-03-09,put,315.0,2026-03-09T04:00:00Z,19.77,19.77,10.09,10.09,21,5,16.790476
2026-03-09,GOOGL260309C00297500,2026-03-09,call,297.5,2026-03-09T04:00:00Z,1,7.74,0.7,7.48,8831,3059,1.729054
2026-03-09,GOOGL260309P00290000,2026-03-09,put,290.0,2026-03-09T04:00:00Z,1.04,1.12,0.01,0.01,6154,896,0.269415
2026-03-09,GOOGL260309C00260000,2026-03-09,call,260.0,2026-03-09T04:00:00Z,39.34,42.36,39.34,42.36,6,5,40.883333
2026-03-09,GOOGL260309C00287500,2026-03-09,call,287.5,2026-03-09T04:00:00Z,8.18,14.08,6.55,14.08,16,12,10.92625
2026-03-09,GOOGL260309C00330000,2026-03-09,call,330.0,2026-03-09T04:00:00Z,0.01,0.01,0.01,0.01,4,4,0.01
2026-03-09,GOOGL260309P00312500,2026-03-09,put,312.5,2026-03-09T04:00:00Z,16.99,16.99,7.31,7.31,24,6,14.960833
2026-03-09,GOOGL260309P00320000,2026-03-09,put,320.0,2026-03-09T04:00:00Z,23.75,23.8,22.19,22.19,4,4,23.01
2026-03-09,GOOGL260309P00317500,2026-03-09,put,317.5,2026-03-09T04:00:00Z,21.16,21.16,16.22,16.22,8,3,18.9
2026-03-09,GOOGL260309P00337500,2026-03-09,put,337.5,2026-03-09T04:00:00Z,38.3,38.3,38.3,38.3,1,1,38.3
2026-03-09,GOOGL260309C00255000,2026-03-09,call,255.0,2026-03-09T04:00:00Z,46.11,46.11,46.11,46.11,1,1,46.11
2026-03-09,GOOGL260309C00290000,2026-03-09,call,290.0,2026-03-09T04:00:00Z,5.85,16.42,5.85,16.42,55,23,10.485636
2026-03-09,GOOGL260309C00292500,2026-03-09,call,292.5,2026-03-09T04:00:00Z,4,12.95,3.2,12.72,607,165,5.279341
