date,symbol,expiry,type,strike,timestamp,open,high,low,close,volume,trade_count,vwap
2026-01-27,GOOGL260130C00105000,2026-01-30,call,105.0,2026-01-27T05:00:00Z,230.52,230.52,230.5,230.5,2,2,230.51
2026-01-27,GOOGL260130C00140000,2026-01-30,call,140.0,2026-01-27T05:00:00Z,194.7,194.7,194.7,194.7,1,1,194.7
2026-01-27,GOOGL260130C00200000,2026-01-30,call,200.0,2026-01-27T05:00:00Z,137.45,137.45,137.45,137.45,1,1,137.45
2026-01-27,GOOGL260130C00275000,2026-01-30,call,275.0,2026-01-27T05:00:00Z,61,62.02,61,62.02,21,5,61.961905
2026-01-27,GOOGL260130C00327500,2026-01-30,call,327.5,2026-01-27T05:00:00Z,9.85,11.63,8.92,9,1431,142,9.569064
2026-01-27,GOOGL260130C00340000,2026-01-30,call,340.0,2026-01-27T05:00:00Z,2.6,3.8,2.09,2.35,19025,4015,3.003925
2026-01-27,GOOGL260130C00357500,2026-01-30,call,357.5,2026-01-27T05:00:00Z,0.13,0.28,0.09,0.12,302,60,0.164371
2026-01-27,GOOGL260130C00367500,2026-01-30,call,367.5,2026-01-27T05:00:00Z,0.03,0.03,0.01,0.01,8,7,0.01875
2026-01-27,GOOGL260130C00255000,2026-01-30,call,255.0,2026-01-27T05:00:00Z,80.44,80.55,80.44,80.55,4,3,80.495
2026-01-27,GOOGL260130C00315000,2026-01-30,call,315.0,2026-01-27T05:00:00Z,20.7,22.42,20.04,20.5,74,23,21.47027
2026-01-27,GOOGL260130C00342500,2026-01-30,call,342.5,2026-01-27T05:00:00Z,1.92,2.82,1.44,1.64,6388,1365,2.125465
2026-01-27,GOOGL260130C00347500,2026-01-30,call,347.5,2026-01-27T05:00:00Z,0.9,1.45,0.62,0.74,1735,508,0.984599
2026-01-27,GOOGL260130C00350000,2026-01-30,call,350.0,2026-01-27T05:00:00Z,0.58,1.01,0.38,0.47,9229,1834,0.701832
2026-01-27,GOOGL260130C00440000,2026-01-30,call,440.0,2026-01-27T05:00:00Z,0.01,0.01,0.01,0.01,3,2,0.01
2026-01-27,GOOGL260130C00450000,2026-01-30,call,450.0,2026-01-27T05:00:00Z,0.01,0.01,0.01,0.01,100,5,0.01
2026-01-27,GOOGL260130C00352500,2026-01-30,call,352.5,2026-01-27T05:00:00Z,0.37,0.67,0.23,0.29,1351,327,0.430533
2026-01-27,GOOGL260130C00355000,2026-01-30,call,355.0,2026-01-27T05:00:00Z,0.23,0.44,0.14,0.19,1422,319,0.260907
2026-01-27,GOOGL260130C00362500,2026-01-30,call,362.5,2026-01-27T05:00:00Z,0.08,0.08,0.04,0.05,330,71,0.054758
2026-01-27,GOOGL260130C00365000,2026-01-30,call,365.0,2026-01-27T05:00:00Z,0.04,0.07,0.02,0.03,332,80,0.032108
2026-01-27,GOOGL260130C00375000,2026-01-30,call,375.0,2026-01-27T05:00:00Z,0.02,0.04,0.01,0.01,29,11,0.021034
2026-01-27,GOOGL260130C00210000,2026-01-30,call,210.0,2026-01-27T05:00:00Z,125.5,125.5,125.5,125.5,1,1,125.5
2026-01-27,GOOGL260130C00332500,2026-01-30,call,332.5,2026-01-27T05:00:00Z,6.13,7.95,5.25,5.71,2118,408,6.396124
2026-01-27,GOOGL260130C00337500,2026-01-30,call,337.5,2026-01-27T05:00:00Z,3.65,4.96,3,3.25,9758,2323,3.874347
2026-01-27,GOOGL260130C00385000,2026-01-30,call,385.0,2026-01-27T05:00:00Z,0.01,0.01,0.01,0.01,25,3,0.01
2026-01-27,GOOGL260130C00317500,2026-01-30,call,317.5,2026-01-27T05:00:00Z,19.27,20.33,18.27,18.6,1027,18,19.47149
2026-01-27,GOOGL260130C00320000,2026-01-30,call,320.0,2026-01-27T05:00:00Z,16.65,18.5,15.15,15.39,323,63,16.820681
