date,symbol,expiry,type,strike,timestamp,open,high,low,close,volume,trade_count,vwap
2026-02-09,GOOGL260209C00345000,2026-02-09,call,345.0,2026-02-09T05:00:00Z,0.01,0.03,0.01,0.01,61,23,0.011311
2026-02-09,GOOGL260209P00322500,2026-02-09,put,322.5,2026-02-09T05:00:00Z,3.25,5.89,0.01,0.01,7343,1528,0.79779
2026-02-09,GOOGL260209P00327500,2026-02-09,put,327.5,2026-02-09T05:00:00Z,6.9,8.5,1.1,3.32,1151,353,2.001581
2026-02-09,GOOGL260209C00305000,2026-02-09,call,305.0,2026-02-09T05:00:00Z,16.4,19.88,16.4,19.2,5,5,17.726
2026-02-09,GOOGL260209C00375000,2026-02-09,call,375.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,2,2,0.01
2026-02-09,GOOGL260209C00290000,2026-02-09,call,290.0,2026-02-09T05:00:00Z,33.2,33.2,33.2,33.2,1,1,33.2
2026-02-09,GOOGL260209C00310000,2026-02-09,call,310.0,2026-02-09T05:00:00Z,10.5,16.49,10.5,13.3,39,13,14.095897
2026-02-09,GOOGL260209C00337500,2026-02-09,call,337.5,2026-02-09T05:00:00Z,0.05,0.08,0.01,0.01,414,78,0.01401
2026-02-09,GOOGL260209C00400000,2026-02-09,call,400.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-02-09,GOOGL260209P00280000,2026-02-09,put,280.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-02-09,GOOGL260209P00300000,2026-02-09,put,300.0,2026-02-09T05:00:00Z,0.02,0.03,0.01,0.01,383,40,0.019869
2026-02-09,GOOGL260209P00340000,2026-02-09,put,340.0,2026-02-09T05:00:00Z,20.55,20.55,12.81,16.3,26,9,16.566538
2026-02-09,GOOGL260209C00335000,2026-02-09,call,335.0,2026-02-09T05:00:00Z,0.07,0.12,0.01,0.01,1918,344,0.027748
2026-02-09,GOOGL260209P00305000,2026-02-09,put,305.0,2026-02-09T05:00:00Z,0.1,0.13,0.01,0.01,931,81,0.029506
2026-02-09,GOOGL260209P00342500,2026-02-09,put,342.5,2026-02-09T05:00:00Z,17,18.05,17,18.05,4,3,17.7025
2026-02-09,GOOGL260209C00302500,2026-02-09,call,302.5,2026-02-09T05:00:00Z,22.85,23.15,22.85,23.15,2,2,23
2026-02-09,GOOGL260209C00322500,2026-02-09,call,322.5,2026-02-09T05:00:00Z,1.04,5.01,0.75,1.91,5720,1314,1.903636
2026-02-09,GOOGL260209P00307500,2026-02-09,put,307.5,2026-02-09T05:00:00Z,0.14,0.34,0.01,0.01,929,172,0.028784
2026-02-09,GOOGL260209P00337500,2026-02-09,put,337.5,2026-02-09T05:00:00Z,14.73,15.1,11.75,11.75,7,3,14.568571
2026-02-09,GOOGL260209C00347500,2026-02-09,call,347.5,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,2,2,0.01
2026-02-09,GOOGL260209P00297500,2026-02-09,put,297.5,2026-02-09T05:00:00Z,0.02,0.02,0.01,0.01,7,4,0.011429
2026-02-09,GOOGL260209P00335000,2026-02-09,put,335.0,2026-02-09T05:00:00Z,14.36,14.53,7.69,10.3,37,18,11.080811
2026-02-09,GOOGL260209C00325000,2026-02-09,call,325.0,2026-02-09T05:00:00Z,0.73,3,0.01,0.02,21625,3979,0.930665
2026-02-09,GOOGL260209C00380000,2026-02-09,call,380.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,17,4,0.01
2026-02-09,GOOGL260209P00302500,2026-02-09,put,302.5,2026-02-09T05:00:00Z,0.08,0.08,0.01,0.01,316,18,0.018608
2026-02-09,GOOGL260209C00312500,2026-02-09,call,312.5,2026-02-09T05:00:00Z,6.4,14.6,6.4,11.75,50,20,11.4754
2026-02-09,GOOGL260209C00340000,2026-02-09,call,340.0,2026-02-09T05:00:00Z,0.05,0.05,0.01,0.01,200,60,0.0132
2026-02-09,GOOGL260209P00290000,2026-02-09,put,290.0,2026-02-09T05:00:00Z,0.02,0.02,0.01,0.01,37,8,0.012703
2026-02-09,GOOGL260209P00332500,2026-02-09,put,332.5,2026-02-09T05:00:00Z,11.85,11.85,6.58,8.65,90,18,7.745667
2026-02-09,GOOGL260209C00317500,2026-02-09,call,317.5,2026-02-09T05:00:00Z,3,10,2.55,6.72,443,106,6.018307
2026-02-09,GOOGL260209P00367500,2026-02-09,put,367.5,2026-02-09T05:00:00Z,42.29,42.29,42.29,42.29,1,1,42.29
2026-02-09,GOOGL260209C00352500,2026-02-09,call,352.5,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,3,3,0.01
2026-02-09,GOOGL260209C00357500,2026-02-09,call,357.5,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,6,3,0.01
2026-02-09,GOOGL260209C00370000,2026-02-09,call,370.0,2026-02-09T05:00:00Z,0.01,0.02,0.01,0.02,20,4,0.0175
2026-02-09,GOOGL260209C00405000,2026-02-09,call,405.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,2,1,0.01
2026-02-09,GOOGL260209P00285000,2026-02-09,put,285.0,2026-02-09T05:00:00Z,0.02,0.02,0.01,0.01,52,7,0.010385
2026-02-09,GOOGL260209P00315000,2026-02-09,put,315.0,2026-02-09T05:00:00Z,0.74,1.67,0.01,0.01,8529,791,0.388856
2026-02-09,GOOGL260209P00352500,2026-02-09,put,352.5,2026-02-09T05:00:00Z,29.6,29.83,29.5,29.83,4,4,29.6875
2026-02-09,GOOGL260209P00310000,2026-02-09,put,310.0,2026-02-09T05:00:00Z,0.37,0.57,0.01,0.01,1105,207,0.107439
2026-02-09,GOOGL260209C00355000,2026-02-09,call,355.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,9,3,0.01
2026-02-09,GOOGL260209C00285000,2026-02-09,call,285.0,2026-02-09T05:00:00Z,37.79,37.79,37.79,37.79,1,1,37.79
2026-02-09,GOOGL260209C00307500,2026-02-09,call,307.5,2026-02-09T05:00:00Z,18.4,18.4,16.7,16.7,6,6,18.116667
2026-02-09,GOOGL260209C00315000,2026-02-09,call,315.0,2026-02-09T05:00:00Z,4.16,12,4.16,8.6,180,48,9.679
2026-02-09,GOOGL260209C00330000,2026-02-09,call,330.0,2026-02-09T05:00:00Z,0.26,0.5,0.01,0.01,15675,1963,0.150771
2026-02-09,GOOGL260209C00365000,2026-02-09,call,365.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,24,5,0.01
2026-02-09,GOOGL260209P00325000,2026-02-09,put,325.0,2026-02-09T05:00:00Z,5.94,6.3,0.31,0.59,9052,1516,0.950622
2026-02-09,GOOGL260209P00345000,2026-02-09,put,345.0,2026-02-09T05:00:00Z,21.19,21.2,21.19,21.2,10,5,21.198
2026-02-09,GOOGL260209C00300000,2026-02-09,call,300.0,2026-02-09T05:00:00Z,21.95,27,20.25,23.36,124,57,24.442097
2026-02-09,GOOGL260209C00350000,2026-02-09,call,350.0,2026-02-09T05:00:00Z,0.02,0.02,0.01,0.01,9,8,0.011111
2026-02-09,GOOGL260209P00317500,2026-02-09,put,317.5,2026-02-09T05:00:00Z,1.26,2.68,0.01,0.01,7929,895,0.456882
2026-02-09,GOOGL260209P00330000,2026-02-09,put,330.0,2026-02-09T05:00:00Z,10.28,10.6,2.88,5.89,782,72,9.021995
2026-02-09,GOOGL260209P00355000,2026-02-09,put,355.0,2026-02-09T05:00:00Z,29.68,29.7,29.68,29.7,4,2,29.685
2026-02-09,GOOGL260209P00370000,2026-02-09,put,370.0,2026-02-09T05:00:00Z,44.69,44.69,44.69,44.69,1,1,44.69
2026-02-09,GOOGL260209C00280000,2026-02-09,call,280.0,2026-02-09T05:00:00Z,45.24,45.24,45.24,45.24,1,1,45.24
2026-02-09,GOOGL260209C00320000,2026-02-09,call,320.0,2026-02-09T05:00:00Z,3.2,7.63,1.44,4.15,3053,691,3.954953
2026-02-09,GOOGL260209C00360000,2026-02-09,call,360.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,3,2,0.01
2026-02-09,GOOGL260209P00295000,2026-02-09,put,295.0,2026-02-09T05:00:00Z,0.02,0.03,0.01,0.01,54,13,0.021296
2026-02-09,GOOGL260209P00347500,2026-02-09,put,347.5,2026-02-09T05:00:00Z,25.05,25.05,24.5,24.81,4,4,24.8
2026-02-09,GOOGL260209C00275000,2026-02-09,call,275.0,2026-02-09T05:00:00Z,50.4,50.4,48.82,48.82,3,3,49.786667
2026-02-09,GOOGL260209C00295000,2026-02-09,call,295.0,2026-02-09T05:00:00Z,24.96,24.96,24.96,24.96,1,1,24.96
2026-02-09,GOOGL260209C00327500,2026-02-09,call,327.5,2026-02-09T05:00:00Z,0.52,1.27,0.01,0.01,17144,2681,0.415969
2026-02-09,GOOGL260209C00332500,2026-02-09,call,332.5,2026-02-09T05:00:00Z,0.13,0.26,0.01,0.01,4034,658,0.051567
2026-02-09,GOOGL260209C00390000,2026-02-09,call,390.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-02-09,GOOGL260209P00282500,2026-02-09,put,282.5,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-02-09,GOOGL260209P00312500,2026-02-09,put,312.5,2026-02-09T05:00:00Z,0.43,1.01,0.01,0.01,3526,430,0.128749
2026-02-09,GOOGL260209P00320000,2026-02-09,put,320.0,2026-02-09T05:00:00Z,2,4,0.01,0.01,13554,1667,0.679374
2026-02-09,GOOGL260209C00342500,2026-02-09,call,342.5,2026-02-09T05:00:00Z,0.03,0.03,0.01,0.01,252,16,0.019365
2026-02-09,GOOGL260211C00297500,2026-02-11,call,297.5,2026-02-09T05:00:00Z,22.76,22.76,22.76,22.76,1,1,22.76
2026-02-09,GOOGL260211C00335000,2026-02-11,call,335.0,2026-02-09T05:00:00Z,0.58,1.1,0.32,0.4,4675,666,0.636135
2026-02-09,GOOGL260211P00265000,2026-02-11,put,265.0,2026-02-09T05:00:00Z,0.02,0.02,0.01,0.01,51,4,0.017843
2026-02-09,GOOGL260211P00325000,2026-02-11,put,325.0,2026-02-09T05:00:00Z,6.3,7.05,2.45,3.55,2811,482,3.397649
2026-02-09,GOOGL260211P00337500,2026-02-11,put,337.5,2026-02-09T05:00:00Z,14,14,14,14,25,1,14
2026-02-09,GOOGL260211P00342500,2026-02-11,put,342.5,2026-02-09T05:00:00Z,21.18,23.05,15.71,15.71,20,9,18.1285
2026-02-09,GOOGL260211C00337500,2026-02-11,call,337.5,2026-02-09T05:00:00Z,0.31,0.69,0.18,0.22,1463,217,0.291661
2026-02-09,GOOGL260211P00280000,2026-02-11,put,280.0,2026-02-09T05:00:00Z,0.03,0.03,0.01,0.01,230,11,0.01113
2026-02-09,GOOGL260211P00317500,2026-02-11,put,317.5,2026-02-09T05:00:00Z,3.52,4.5,0.78,1.03,1118,363,1.862746
2026-02-09,GOOGL260211C00380000,2026-02-11,call,380.0,2026-02-09T05:00:00Z,0.03,0.03,0.01,0.01,5,3,0.02
2026-02-09,GOOGL260211P00302500,2026-02-11,put,302.5,2026-02-09T05:00:00Z,0.66,0.66,0.09,0.1,355,45,0.142732
2026-02-09,GOOGL260211P00305000,2026-02-11,put,305.0,2026-02-09T05:00:00Z,0.93,0.93,0.12,0.15,464,98,0.258793
2026-02-09,GOOGL260211C00352500,2026-02-11,call,352.5,2026-02-09T05:00:00Z,0.09,0.09,0.01,0.01,536,18,0.039757
2026-02-09,GOOGL260211C00375000,2026-02-11,call,375.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,50,1,0.01
2026-02-09,GOOGL260211C00317500,2026-02-11,call,317.5,2026-02-09T05:00:00Z,6.25,10.7,5.25,7.86,284,84,7.303204
2026-02-09,GOOGL260211C00370000,2026-02-11,call,370.0,2026-02-09T05:00:00Z,0.01,0.03,0.01,0.01,5,4,0.018
2026-02-09,GOOGL260211C00405000,2026-02-11,call,405.0,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-02-09,GOOGL260211P00300000,2026-02-11,put,300.0,2026-02-09T05:00:00Z,0.34,0.57,0.07,0.07,446,91,0.144843
2026-02-09,GOOGL260211P00320000,2026-02-11,put,320.0,2026-02-09T05:00:00Z,3.95,5.5,1.15,1.6,2023,580,2.437637
2026-02-09,GOOGL260211P00330000,2026-02-11,put,330.0,2026-02-09T05:00:00Z,10.85,11.12,5,6.97,390,66,7.041923
2026-02-09,GOOGL260211C00320000,2026-02-11,call,320.0,2026-02-09T05:00:00Z,4.75,8.62,3.58,6.1,929,234,5.607158
2026-02-09,GOOGL260211C00332500,2026-02-11,call,332.5,2026-02-09T05:00:00Z,0.96,1.68,0.5,0.7,2550,579,0.897243
2026-02-09,GOOGL260211P00287500,2026-02-11,put,287.5,2026-02-09T05:00:00Z,0.06,0.06,0.03,0.03,22,4,0.031364
2026-02-09,GOOGL260211C00360000,2026-02-11,call,360.0,2026-02-09T05:00:00Z,0.03,0.03,0.01,0.02,396,30,0.021061
2026-02-09,GOOGL260211C00362500,2026-02-11,call,362.5,2026-02-09T05:00:00Z,0.01,0.01,0.01,0.01,4,1,0.01
2026-02-09,GOOGL260211P00322500,2026-02-11,put,322.5,2026-02-09T05:00:00Z,6.75,6.75,1.66,2.4,1584,418,3.023447
2026-02-09,GOOGL260211P00307500,2026-02-11,put,307.5,2026-02-09T05:00:00Z,1.05,1.29,0.17,0.25,1321,130,0.322597
2026-02-09,GOOGL260211C00355000,2026-02-11,call,355.0,2026-02-09T05:00:00Z,0.04,0.07,0.01,0.02,118,26,0.022712
2026-02-09,GOOGL260211C00310000,2026-02-11,call,310.0,2026-02-09T05:00:00Z,10.25,17.2,10.25,15.37,13,4,15.129231
2026-02-09,GOOGL260211C00330000,2026-02-11,call,330.0,2026-02-09T05:00:00Z,1.2,2.55,0.78,1.15,8351,1523,1.609026
2026-02-09,GOOGL260211C00350000,2026-02-11,call,350.0,2026-02-09T05:00:00Z,0.13,0.13,0.02,0.03,1732,88,0.058077
2026-02-09,GOOGL260211P00275000,2026-02-11,put,275.0,2026-02-09T05:00:00Z,0.02,0.02,0.01,0.01,25,4,0.0136
2026-02-09,GOOGL260211P00292500,2026-02-11,put,292.5,2026-02-09T05:00:00Z,0.03,0.04,0.03,0.03,14,7,0.031429
2026-02-09,GOOGL260211P00340000,2026-02-11,put,340.0,2026-02-09T05:00:00Z,18.63,18.63,14.55,15.39,39,8,15.195128
2026-02-09,GOOGL260211C00345000,2026-02-11,call,345.0,2026-02-09T05:00:00Z,0.11,0.21,0.04,0.04,490,102,0.125735
2026-02-09,GOOGL260211C00365000,2026-02-11,call,365.0,2026-02-09T05:00:00Z,0.02,0.02,0.02,0.02,1,1,0.02
2026-02-09,GOOGL260211C00322500,2026-02-11,call,322.5,2026-02-09T05:00:00Z,2.86,6.72,2.67,4.44,2231,483,4.181842
2026-02-09,GOOGL260211P00312500,2026-02-11,put,312.5,2026-02-09T05:00:00Z,2.32,2.53,0.35,0.46,688,162,0.815858
2026-02-09,GOOGL260211P00290000,2026-02-11,put,290.0,2026-02-09T05:00:00Z,0.09,0.09,0.03,0.03,120,14,0.040417
