date,symbol,expiry,type,strike,timestamp,open,high,low,close,volume,trade_count,vwap
2026-03-02,GOOGL260302C00285000,2026-03-02,call,285.0,2026-03-02T05:00:00Z,22.9,22.9,20.72,21.4,5,4,21.434
2026-03-02,GOOGL260302C00315000,2026-03-02,call,315.0,2026-03-02T05:00:00Z,0.1,0.19,0.01,0.01,1760,248,0.037608
2026-03-02,GOOGL260302P00265000,2026-03-02,put,265.0,2026-03-02T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-03-02,GOOGL260302P00282500,2026-03-02,put,282.5,2026-03-02T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-03-02,GOOGL260302P00297500,2026-03-02,put,297.5,2026-03-02T05:00:00Z,1.11,1.16,0.01,0.01,787,182,0.142122
2026-03-02,GOOGL260302P00332500,2026-03-02,put,332.5,2026-03-02T05:00:00Z,25.19,25.19,25.19,25.19,1,1,25.19
2026-03-02,GOOGL260302P00277500,2026-03-02,put,277.5,2026-03-02T05:00:00Z,0.02,0.02,0.02,0.02,1,1,0.02
2026-03-02,GOOGL260302P00285000,2026-03-02,put,285.0,2026-03-02T05:00:00Z,0.01,0.02,0.01,0.01,70,10,0.011429
2026-03-02,GOOGL260302P00295000,2026-03-02,put,295.0,2026-03-02T05:00:00Z,1.32,1.32,0.01,0.01,1192,176,0.140445
2026-03-02,GOOGL260304C00250000,2026-03-04,call,250.0,2026-03-02T05:00:00Z,55.14,55.14,55.14,55.14,2,2,55.14
2026-03-02,GOOGL260302C00265000,2026-03-02,call,265.0,2026-03-02T05:00:00Z,39.99,39.99,39.99,39.99,1,1,39.99
2026-03-02,GOOGL260302C00295000,2026-03-02,call,295.0,2026-03-02T05:00:00Z,10.02,11.95,10.02,10.4,8,5,10.6125
2026-03-02,GOOGL260302C00317500,2026-03-02,call,317.5,2026-03-02T05:00:00Z,0.02,0.08,0.01,0.01,696,184,0.022155
2026-03-02,GOOGL260302C00330000,2026-03-02,call,330.0,2026-03-02T05:00:00Z,0.01,0.02,0.01,0.02,31,8,0.011613
2026-03-02,GOOGL260302P00267500,2026-03-02,put,267.5,2026-03-02T05:00:00Z,0.01,0.02,0.01,0.02,2,2,0.015
2026-03-02,GOOGL260302P00310000,2026-03-02,put,310.0,2026-03-02T05:00:00Z,7.6,7.81,1.85,3.68,1030,243,4.009447
2026-03-02,GOOGL260302P00380000,2026-03-02,put,380.0,2026-03-02T05:00:00Z,75.26,75.26,71.95,72.38,4,4,73.71
2026-03-02,GOOGL260302C00305000,2026-03-02,call,305.0,2026-03-02T05:00:00Z,2.92,3.5,0.57,1.53,12273,2027,1.793521
2026-03-02,GOOGL260302C00322500,2026-03-02,call,322.5,2026-03-02T05:00:00Z,0.07,0.07,0.01,0.01,38,15,0.017895
2026-03-02,GOOGL260302C00327500,2026-03-02,call,327.5,2026-03-02T05:00:00Z,0.1,0.1,0.01,0.01,13,9,0.046923
