date,symbol,expiry,type,strike,timestamp,open,high,low,close,volume,trade_count,vwap
2026-01-08,GOOGL260109C00105000,2026-01-09,call,105.0,2026-01-08T05:00:00Z,222.35,222.35,222.35,222.35,1,1,222.35
2026-01-08,GOOGL260109C00110000,2026-01-09,call,110.0,2026-01-08T05:00:00Z,217.57,217.57,217.57,217.57,1,1,217.57
2026-01-08,GOOGL260109C00115000,2026-01-09,call,115.0,2026-01-08T05:00:00Z,213.04,213.04,213.04,213.04,1,1,213.04
2026-01-08,GOOGL260109C00120000,2026-01-09,call,120.0,2026-01-08T05:00:00Z,205.69,205.69,205.69,205.69,1,1,205.69
2026-01-08,GOOGL260109C00125000,2026-01-09,call,125.0,2026-01-08T05:00:00Z,201.93,201.93,201.93,201.93,1,1,201.93
2026-01-08,GOOGL260109C00130000,2026-01-09,call,130.0,2026-01-08T05:00:00Z,197.1,197.1,194.84,194.84,3,3,195.89
2026-01-08,GOOGL260109C00135000,2026-01-09,call,135.0,2026-01-08T05:00:00Z,190.98,192.1,189.85,189.85,4,4,190.9525
2026-01-08,GOOGL260109C00140000,2026-01-09,call,140.0,2026-01-08T05:00:00Z,186.75,187.03,185.95,187.03,3,3,186.576667
2026-01-08,GOOGL260109C00145000,2026-01-09,call,145.0,2026-01-08T05:00:00Z,182.16,182.16,182.16,182.16,1,1,182.16
2026-01-08,GOOGL260109C00150000,2026-01-09,call,150.0,2026-01-08T05:00:00Z,177.21,177.21,177.21,177.21,1,1,177.21
2026-01-08,GOOGL260109C00155000,2026-01-09,call,155.0,2026-01-08T05:00:00Z,170.61,172.67,170.61,170.79,4,4,171.565
2026-01-08,GOOGL260109C00160000,2026-01-09,call,160.0,2026-01-08T05:00:00Z,167.27,167.83,165.8,165.8,6,6,167.375
2026-01-08,GOOGL260109C00165000,2026-01-09,call,165.0,2026-01-08T05:00:00Z,158.36,162.98,158.36,159.87,13,13,161.364615
2026-01-08,GOOGL260109C00170000,2026-01-09,call,170.0,2026-01-08T05:00:00Z,153.52,157.77,153.52,154.88,20,16,156.1725
2026-01-08,GOOGL260109C00175000,2026-01-09,call,175.0,2026-01-08T05:00:00Z,148.86,152.57,148.63,150.3,10,10,150.874
2026-01-08,GOOGL260109C00180000,2026-01-09,call,180.0,2026-01-08T05:00:00Z,144.02,147.57,143.78,147.52,8,8,146.0025
2026-01-08,GOOGL260109C00185000,2026-01-09,call,185.0,2026-01-08T05:00:00Z,139.75,139.75,139.75,139.75,20,1,139.75
2026-01-08,GOOGL260109C00190000,2026-01-09,call,190.0,2026-01-08T05:00:00Z,136.12,136.12,136.12,136.12,2,1,136.12
2026-01-08,GOOGL260109C00195000,2026-01-09,call,195.0,2026-01-08T05:00:00Z,130.95,130.95,130.95,130.95,1,1,130.95
2026-01-08,GOOGL260109C00200000,2026-01-09,call,200.0,2026-01-08T05:00:00Z,126.16,127.04,125.19,125.3,9,4,125.731111
2026-01-08,GOOGL260109C00220000,2026-01-09,call,220.0,2026-01-08T05:00:00Z,105.73,105.73,105.73,105.73,4,2,105.73
2026-01-08,GOOGL260109C00225000,2026-01-09,call,225.0,2026-01-08T05:00:00Z,101.35,102.78,100.25,100.25,5,3,100.976
2026-01-08,GOOGL260109C00230000,2026-01-09,call,230.0,2026-01-08T05:00:00Z,95.32,95.32,95.31,95.31,13,2,95.318462
2026-01-08,GOOGL260109C00240000,2026-01-09,call,240.0,2026-01-08T05:00:00Z,84.95,84.95,84.95,84.95,1,1,84.95
2026-01-08,GOOGL260109C00245000,2026-01-09,call,245.0,2026-01-08T05:00:00Z,82.13,82.13,82.13,82.13,1,1,82.13
2026-01-08,GOOGL260109C00260000,2026-01-09,call,260.0,2026-01-08T05:00:00Z,64.15,65.75,62.93,65.75,52,3,64.157308
2026-01-08,GOOGL260109C00265000,2026-01-09,call,265.0,2026-01-08T05:00:00Z,57.47,60.24,57.47,59.46,7,3,59.287143
2026-01-08,GOOGL260109C00270000,2026-01-09,call,270.0,2026-01-08T05:00:00Z,56.27,57.68,56.27,57.68,51,3,56.297647
