method,risk_metric,num_observations,expected_exceedances,expected_exceedance_pct,actual_exceedances,actual_exceedance_pct,kupiec_lr_stat,kupiec_p_value,kupiec_result,exact_binomial_p_value,exact_binomial_ci_lower,exact_binomial_ci_upper,exact_binomial_result,traffic_light,traffic_light_green_upper,traffic_light_yellow_upper
historical_1-day-scaled,es,34,2,0.050000000000000044,1,0.029411764705882353,0.35380535957503945,0.5519668726576963,accepted,1.0,0.0007443642347166177,0.15326766956031765,accepted,n/a,,
historical_1-day-scaled,var,34,2,0.050000000000000044,4,0.11764705882352941,2.413137966474423,0.12032096284988314,accepted,0.0881286752648243,0.03300168033630262,0.2745034871423557,accepted,green,4.0,8.0
historical_n-day,es,34,2,0.050000000000000044,3,0.08823529411764706,0.8609426295408262,0.3534750378182343,accepted,0.240650980922676,0.01857950344084033,0.23677527428692297,accepted,n/a,,
historical_n-day,var,34,2,0.050000000000000044,4,0.11764705882352941,2.413137966474423,0.12032096284988314,accepted,0.0881286752648243,0.03300168033630262,0.2745034871423557,accepted,green,4.0,8.0
monte_carlo,es,34,2,0.050000000000000044,3,0.08823529411764706,0.8609426295408262,0.3534750378182343,accepted,0.240650980922676,0.01857950344084033,0.23677527428692297,accepted,n/a,,
monte_carlo,var,34,2,0.050000000000000044,3,0.08823529411764706,0.8609426295408262,0.3534750378182343,accepted,0.240650980922676,0.01857950344084033,0.23677527428692297,accepted,green,4.0,8.0
parametric,es,34,2,0.050000000000000044,3,0.08823529411764706,0.8609426295408262,0.3534750378182343,accepted,0.240650980922676,0.01857950344084033,0.23677527428692297,accepted,n/a,,
parametric,var,34,2,0.050000000000000044,3,0.08823529411764706,0.8609426295408262,0.3534750378182343,accepted,0.240650980922676,0.01857950344084033,0.23677527428692297,accepted,green,4.0,8.0
