date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es
2021-03-12,252,10,0.95,0.99,10000,2021-03-22,1,1,0,['AAPL'],1356.6635123024607,1771.4731036716835,1118.7265378772302,1446.4448363714193,1267.2569680325892,1572.5172938470234,1337.0080767806414,1702.31781746794
2021-03-15,252,10,0.95,0.99,10000,2021-03-25,1,1,0,['AAPL'],1356.6206676200163,1771.4731036716837,1114.1213095517062,1446.4448363714196,1222.599470002767,1564.1491813539049,1302.257931355942,1670.850135841645
2021-03-16,252,10,0.95,0.99,10000,2021-03-26,1,1,0,['AAPL'],1356.5026917732787,1753.3789747378687,1101.4404894329466,1448.0139622990544,1253.33930421061,1567.5162855557423,1300.5923596165117,1671.971274584365
2021-03-17,252,10,0.95,0.99,10000,2021-03-27,1,1,0,['AAPL'],1356.4589771702335,1753.3789747378692,1096.741756318444,1448.0139622990544,1231.857607801983,1554.8614334511526,1292.5321038953757,1659.6874192802654
2021-03-18,252,10,0.95,0.99,10000,2021-03-28,1,1,0,['AAPL'],1356.4148210055416,1753.3789747378687,1083.8034641862537,1449.9460860740196,1229.478746569914,1524.5870695008841,1304.6638197215657,1662.226303483987
2021-03-19,252,10,0.95,0.99,10000,2021-03-29,1,1,0,['AAPL'],1356.3702188189839,1753.3789747378692,1072.5800341243314,1386.4119029701224,1222.783323928816,1526.7181958230003,1287.135039629733,1640.1169991110994
2021-03-22,252,10,0.95,0.99,10000,2021-04-01,1,1,0,['AAPL'],1356.3251661052893,1753.3789747378687,1063.7824710355019,1385.365667857222,1213.1395017763211,1550.4982692595856,1288.9106488715113,1652.6601129211156
2021-03-23,252,10,0.95,0.99,10000,2021-04-02,1,1,0,['AAPL'],1356.2796583136787,1753.3789747378694,1060.5226344771982,1385.365667857222,1230.1211798065817,1537.0964659807107,1283.555419707461,1640.5256747266385
2021-03-24,252,10,0.95,0.99,10000,2021-04-03,1,1,0,['AAPL'],1355.5717351574995,1702.2484477041228,1057.2298702768912,1385.3656678572222,1202.173467957554,1507.4564501874931,1283.777722974409,1633.5024264352453
2021-03-25,252,10,0.95,0.99,10000,2021-04-04,1,1,0,['AAPL'],1354.8192945321975,1702.2484477041223,1055.9579614433662,1365.472313353793,1187.7478520378795,1499.6602186587916,1280.221481390792,1628.9168263369097
2021-03-26,252,10,0.95,0.99,10000,2021-04-05,1,1,0,['AAPL'],1354.059253496539,1702.2484477041223,1055.4724776526714,1365.4723133537932,1217.8786033518124,1531.0212108297078,1267.92577744956,1616.1610790610325
2021-03-29,252,10,0.95,0.99,10000,2021-04-08,1,1,0,['AAPL'],1353.291535278702,1702.2484477041228,1054.982089985303,1365.472313353793,1194.8399165441126,1504.162702074084,1264.059475031908,1610.8368445679594
2021-03-30,252,10,0.95,0.99,10000,2021-04-09,1,1,0,['AAPL'],1352.5160623313918,1702.2484477041228,1054.4867489071528,1365.4723133537932,1184.5974155308459,1491.880498376771,1260.8234308211065,1602.2795448957856
2021-03-31,252,10,0.95,0.99,10000,2021-04-10,1,1,0,['AAPL'],1351.732756324008,1702.248447704123,1053.986404383769,1365.4723133537934,1183.4606831946535,1490.577664541936,1249.9320085983873,1596.3376074149253
2021-04-01,252,10,0.95,0.99,10000,2021-04-11,1,1,0,['AAPL'],1350.9415381347314,1702.2484477041223,1053.4810058753005,1365.472313353793,1182.0464709977168,1483.099681074745,1245.8360541355557,1592.966410018057
2021-04-05,252,10,0.95,0.99,10000,2021-04-15,1,1,0,['AAPL'],1350.1423278425327,1702.2484477041228,1052.9705023313927,1365.4723133537932,1162.7939145808132,1459.3721818098204,1244.294102551495,1599.7278572326024
2021-04-06,252,10,0.95,0.99,10000,2021-04-16,1,1,0,['AAPL'],1349.3350447190996,1702.2484477041223,1052.4548421860316,1365.4723133537932,1191.3097639120358,1487.8196254724348,1238.88122662191,1591.1985158572184
2021-04-07,252,10,0.95,0.99,10000,2021-04-17,1,1,0,['AAPL'],1348.5196072206825,1702.2484477041228,1051.9339733523334,1365.4723133537932,1157.9420627623892,1485.8829486529846,1232.783060511823,1588.5720198881168
2021-04-08,252,10,0.95,0.99,10000,2021-04-18,1,1,0,['AAPL'],1347.6959329798572,1702.2484477041228,1051.4078432172846,1365.4723133537932,1203.9004212503546,1511.4765946257342,1231.9626313452786,1593.898511266497
2021-04-09,252,10,0.95,0.99,10000,2021-04-19,1,1,0,['AAPL'],1346.8639387972053,1702.2484477041228,1050.8763986364272,1365.472313353793,1176.5110308690007,1517.6542760335362,1229.9108950374641,1598.7846496610152
2021-04-12,252,10,0.95,0.99,10000,2021-04-22,1,1,0,['AAPL'],1346.0235406329105,1702.2484477041228,1050.3395859284906,1365.472313353793,1152.5251656286634,1446.0884166185283,1232.6594531597204,1595.6741094614329
2021-04-13,252,10,0.95,0.99,10000,2021-04-23,1,1,0,['AAPL'],1345.174653598269,1702.2484477041228,1049.7973508699688,1365.4723133537932,1167.8759083211298,1515.0652211026056,1234.242927966339,1605.6165222082664
2021-04-14,252,10,0.95,0.99,10000,2021-04-24,1,1,0,['AAPL'],1344.3171919471163,1702.2484477041228,1049.2496386896437,1365.4723133537932,1162.1357380697461,1489.273053825704,1237.805158194541,1602.3461946595844
2021-04-15,252,10,0.95,0.99,10000,2021-04-25,1,1,0,['AAPL'],1343.4510690671639,1702.248447704123,1048.6963940630526,1365.472313353793,1172.7990179106016,1488.127726496868,1235.0478698804086,1605.792081543347
2021-04-16,252,10,0.95,0.99,10000,2021-04-26,1,1,0,['AAPL'],1342.0557757679062,1647.1216503000885,1048.1375611069,1365.4723133537932,1181.377856646225,1517.3545962225837,1228.8868195439381,1596.8354416964462
2021-04-19,252,10,0.95,0.99,10000,2021-04-29,1,1,0,['AAPL'],1339.7794926372924,1647.1216503000887,1047.505678035334,1318.4969467468693,1146.8049528481647,1494.6030412341213,1219.8749847825786,1587.7010099578908
2021-04-20,252,10,0.95,0.99,10000,2021-04-30,1,1,0,['AAPL'],1337.4802167477835,1647.121650300088,1046.8490930430287,1318.4969467468693,1181.409209741827,1519.2816679590414,1216.1311875294123,1577.9692163849154
2021-04-21,252,10,0.95,0.99,10000,2021-05-01,1,1,0,['AAPL'],1335.1577158492898,1647.1216503000885,1046.185875879084,1318.4969467468695,1166.464750888575,1469.703536412043,1212.7298348295767,1573.5604906509482
2021-04-22,252,10,0.95,0.99,10000,2021-05-02,1,1,0,['AAPL'],1332.8117553457607,1647.1216503000887,1045.5159595518671,1318.4969467468693,1161.4782048519196,1453.9836996721556,1212.5849474838974,1568.179676350231
2021-04-23,252,10,0.95,0.99,10000,2021-05-03,1,1,0,['AAPL'],1330.4420982714892,1647.1216503000887,1044.8392763930622,1318.4969467468693,1186.4879950973755,1515.7436563728447,1210.744496593976,1571.8802393849078
2021-04-26,252,10,0.95,0.99,10000,2021-05-06,1,1,0,['AAPL'],1328.048505267174,1647.1216503000885,1044.155758050835,1318.4969467468693,1154.3941007276903,1502.7924268921647,1205.1878981820917,1565.5914660581595
2021-04-27,252,10,0.95,0.99,10000,2021-05-07,1,1,0,['AAPL'],1325.630734555745,1647.1216503000885,1043.4653354829286,1318.496946746869,1140.6763678648965,1458.2492301574075,1198.7284566068176,1556.4045029781914
2021-04-28,252,10,0.95,0.99,10000,2021-05-08,1,1,0,['AAPL'],1323.1885419179378,1647.1216503000885,1042.76793894969,1318.4969467468693,1144.4685325884186,1444.8444522613968,1198.4591789186234,1552.113818138886
2021-04-29,252,10,0.95,0.99,10000,2021-05-09,1,1,0,['AAPL'],1320.7216806676272,1647.1216503000885,1042.0634980070247,1318.496946746869,1148.0928090176656,1469.779676605853,1195.4962375872067,1546.9991357215924
2021-04-30,252,10,0.95,0.99,10000,2021-05-10,1,1,0,['AAPL'],1318.2299016269099,1647.1216503000885,1041.351941499282,1318.496946746869,1152.605527422577,1443.3894590030118,1196.3013005309322,1541.8823534767253
2021-05-03,252,10,0.95,0.99,10000,2021-05-13,1,1,0,['AAPL'],1315.7129531009325,1647.1216503000887,1040.633197552067,1318.4969467468693,1140.3478426897789,1458.2765242955331,1191.6205788433288,1538.4500780969527
2021-05-04,252,10,0.95,0.99,10000,2021-05-14,1,1,0,['AAPL'],1352.806094238642,1644.2185045477208,1039.9071935649813,1318.496946746869,1161.837716524252,1457.8895858463566,1218.4844678218808,1557.3496831933835
2021-05-05,252,10,0.95,0.99,10000,2021-05-15,1,1,0,['AAPL'],1351.809113456436,1644.2185045477208,1039.1738562042885,1318.4969467468693,1164.0340803511156,1452.3672843605723,1213.689223430529,1551.489160931728
2021-05-06,252,10,0.95,0.99,10000,2021-05-16,1,1,0,['AAPL'],1350.8020621612789,1644.2185045477204,1038.4331113955081,1318.4969467468693,1138.50031542168,1455.311333883999,1209.5972893436046,1550.5884828464928
2021-05-07,252,10,0.95,0.99,10000,2021-05-17,1,1,0,['AAPL'],1349.784838630817,1644.2185045477208,1029.8354874468362,1281.7396797069232,1145.4038057865816,1459.2642694612312,1205.4831164053971,1546.471699070806
2021-05-10,252,10,0.95,0.99,10000,2021-05-20,1,1,0,['AAPL'],1348.7573401151988,1644.2185045477208,1019.1320210654222,1281.7396797069232,1152.6849031371705,1442.343224574212,1218.3435206218523,1551.9991114256663
2021-05-11,252,10,0.95,0.99,10000,2021-05-21,1,1,0,['AAPL'],1347.7194628266957,1644.2185045477204,1008.3204388619739,1281.7396797069234,1117.361134829095,1384.3723483254635,1213.3620277445225,1543.1227499250542
2021-05-12,252,10,0.95,0.99,10000,2021-05-22,1,1,0,['AAPL'],1346.671101929218,1644.2185045477204,1037.2992668274917,1281.7396797069237,1173.2889106745915,1450.596018290913,1220.1012387224282,1542.7947561021242
2021-05-13,252,10,0.95,0.99,10000,2021-05-23,1,1,0,['AAPL'],1345.612151527725,1644.2185045477208,1037.0342978600204,1281.7396797069232,1174.217202677838,1465.7778421079297,1218.1056274646135,1546.2066424170407
