method,risk_metric,num_observations,expected_exceedances,expected_exceedance_pct,actual_exceedances,actual_exceedance_pct,kupiec_lr_stat,kupiec_p_value,kupiec_result,exact_binomial_p_value,exact_binomial_ci_lower,exact_binomial_ci_upper,exact_binomial_result,traffic_light,traffic_light_green_upper,traffic_light_yellow_upper
historical_1-day-scaled,es,503,25,0.050000000000000044,1,0.0019880715705765406,43.05074116236721,5.3338444772066396e-11,rejected,2.7250849724668803e-10,5.0332347567844784e-05,0.011026619434930166,rejected,n/a,,
historical_1-day-scaled,var,503,25,0.050000000000000044,8,0.015904572564612324,16.581616310082055,4.6600555349107786e-05,rejected,8.81302015718331e-05,0.00689082821127666,0.03109687578529146,rejected,green,33.0,45.0
historical_n-day,es,503,25,0.050000000000000044,8,0.015904572564612324,16.581616310082055,4.6600555349107786e-05,rejected,8.81302015718331e-05,0.00689082821127666,0.03109687578529146,rejected,n/a,,
historical_n-day,var,503,25,0.050000000000000044,21,0.041749502982107355,0.761848487691168,0.38275066155585635,accepted,0.47311470676064366,0.026026298493528437,0.06311253822888921,accepted,green,33.0,45.0
monte_carlo,es,503,25,0.050000000000000044,1,0.0019880715705765406,43.05074116236721,5.3338444772066396e-11,rejected,2.7250849724668803e-10,5.0332347567844784e-05,0.011026619434930166,rejected,n/a,,
monte_carlo,var,503,25,0.050000000000000044,13,0.02584493041749503,7.448723068444451,0.006348146955210132,rejected,0.010160706304419165,0.013831513017979169,0.04379014331866118,rejected,green,33.0,45.0
parametric,es,503,25,0.050000000000000044,0,0.0,51.6010541528699,6.800116025829084e-13,rejected,1.0894334880131075e-11,0.0,0.007306929998177918,rejected,n/a,,
parametric,var,503,25,0.050000000000000044,11,0.02186878727634195,10.5217536051953,0.0011797747970847539,rejected,0.0020133456036747913,0.010966178715217283,0.038791835429704324,rejected,green,33.0,45.0
