Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09829749166965485,0.09872484835046634,0.09829749166965485,0.09829749166965485,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09359660626654293,0.09359660626654293,0.09316924959421158,0.09316924959421158,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08675818205263877,0.08675818205263877,0.0863308310508728,0.0863308310508728,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08846761286258698,0.08889496964485367,0.08846761286258698,0.08846761286258698,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.0910324901342392,0.09145984113226066,0.0910324901342392,0.0910324901342392,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09658809751272202,0.09701545428713002,0.09658809751272202,0.09658809751272202,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10128898918628694,0.1017171105431151,0.10128898918628694,0.10128898918628693,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10556333512067795,0.10599069204804122,0.10556333512067795,0.10556333512067795,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.1111188754439354,0.11154623211940674,0.1111188754439354,0.1111188754439354,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.1213761642575264,0.12180352104725725,0.1213761642575264,0.1213761642575264,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12308553606271744,0.12351289269988236,0.12308553606271744,0.12308553606271744,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12052146593398683,0.12052146593398683,0.12009412050247192,0.12009412050247192,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11710258450198811,0.11710258450198811,0.1166752278804779,0.1166752278804779,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11795728653669357,0.1188119997811921,0.11795728653669357,0.11795728653669357,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11582054434540284,0.11582054434540284,0.11539319902658463,0.11539319902658463,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11069155380265144,0.11069155380265144,0.11026419699192047,0.11026419699192047,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10599069204804122,0.10599069204804122,0.10556333512067795,0.10556333512067795,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10385387629728106,0.10385387629728106,0.103426530957222,0.10342653095722198,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10898210853338242,0.1094094652286742,0.10898210853338242,0.10898210853338242,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10898219232140298,0.10898219232140298,0.10812748968601227,0.10812748968601227,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.1047085436213824,0.1047085436213824,0.10428118705749512,0.10428118705749512,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10470859706401825,0.10513595384602585,0.10470859706401825,0.10470859706401825,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10684533417224884,0.10770003604085794,0.10684533417224884,0.10684533417224884,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.1064180573848517,0.1064180573848517,0.1059907004237175,0.1059907004237175,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11240092664957047,0.11282828329687426,0.11240092664957047,0.11240092664957047,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.1094094652286742,0.1094094652286742,0.10898210853338242,0.10898210853338242,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.1111188754439354,0.11197357738257069,0.1111188754439354,0.1111188754439354,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11240092664957047,0.11325563994417805,0.11240092664957047,0.11240092664957047,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11240093291883209,0.11282828958997207,0.11197357624769211,0.11197357624769211,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11069155380265144,0.11069155380265144,0.11026419699192047,0.11026419699192047,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11026417588194094,0.11026417588194094,0.10940947383642197,0.10940947383642197,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.1064180573848517,0.1064180573848517,0.1059907004237175,0.1059907004237175,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10257179169314778,0.10257179169314778,0.10214443504810333,0.10214443504810333,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09744281106153801,0.09744281106153801,0.09658809751272202,0.09658809751272202,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09145984113226066,0.09145984113226066,0.0910324901342392,0.0910324901342392,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09445130825042725,0.09487865919102023,0.09445130825042725,0.09445130825042725,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09787015616893768,0.0982975014800922,0.09787015616893768,0.09787015616893768,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09787015616893768,0.09872485820355542,0.09787015616893768,0.09787015616893768,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09829749166965485,0.09872484835046634,0.09829749166965485,0.09829749166965485,13865600,0.0,0.0
