method,risk_metric,num_observations,expected_exceedances,expected_exceedance_pct,actual_exceedances,actual_exceedance_pct,kupiec_lr_stat,kupiec_p_value,kupiec_result,exact_binomial_p_value,exact_binomial_ci_lower,exact_binomial_ci_upper,exact_binomial_result,traffic_light,traffic_light_green_upper,traffic_light_yellow_upper
historical_1-day-scaled,es,41,2,0.050000000000000044,0,0.0,4.206050139697149,0.04028002675685294,rejected,0.26949204742542854,0.0,0.0860438362940334,accepted,n/a,,
historical_1-day-scaled,var,41,2,0.050000000000000044,0,0.0,4.206050139697149,0.04028002675685294,rejected,0.26949204742542854,0.0,0.0860438362940334,accepted,green,5.0,9.0
historical_n-day,es,41,2,0.050000000000000044,1,0.024390243902439025,0.6923749574736888,0.4053577425266447,accepted,0.7226842937279349,0.000617316893330091,0.12855402038414634,accepted,n/a,,
historical_n-day,var,41,2,0.050000000000000044,1,0.024390243902439025,0.6923749574736888,0.4053577425266447,accepted,0.7226842937279349,0.000617316893330091,0.12855402038414634,accepted,green,5.0,9.0
monte_carlo,es,41,2,0.050000000000000044,0,0.0,4.206050139697149,0.04028002675685294,rejected,0.26949204742542854,0.0,0.0860438362940334,accepted,n/a,,
monte_carlo,var,41,2,0.050000000000000044,0,0.0,4.206050139697149,0.04028002675685294,rejected,0.26949204742542854,0.0,0.0860438362940334,accepted,green,5.0,9.0
parametric,es,41,2,0.050000000000000044,0,0.0,4.206050139697149,0.04028002675685294,rejected,0.26949204742542854,0.0,0.0860438362940334,accepted,n/a,,
parametric,var,41,2,0.050000000000000044,0,0.0,4.206050139697149,0.04028002675685294,rejected,0.26949204742542854,0.0,0.0860438362940334,accepted,green,5.0,9.0
