method,risk_metric,num_observations,expected_exceedances,expected_exceedance_pct,actual_exceedances,actual_exceedance_pct,kupiec_lr_stat,kupiec_p_value,kupiec_result,exact_binomial_p_value,exact_binomial_ci_lower,exact_binomial_ci_upper,exact_binomial_result,traffic_light,traffic_light_green_upper,traffic_light_yellow_upper
historical_1-day-scaled,es,41,2,0.050000000000000044,5,0.12195121951219512,3.245273154871228,0.07162974982974213,accepted,0.05253433601655806,0.04080672624791751,0.26204467554831484,accepted,n/a,,
historical_1-day-scaled,var,41,2,0.050000000000000044,6,0.14634146341463414,5.401886355018796,0.020114999569718517,rejected,0.015584514765349274,0.05565736371236184,0.2917304880174939,rejected,yellow,5.0,9.0
historical_n-day,es,41,2,0.050000000000000044,8,0.1951219512195122,10.844728060354015,0.0009907742880765902,rejected,0.0008455278950609876,0.08820610166285121,0.34866546745137966,rejected,n/a,,
historical_n-day,var,41,2,0.050000000000000044,12,0.2926829268292683,25.300593904147945,4.9055767803452e-07,rejected,4.927860614730622e-07,0.16129856971430404,0.45537398316536326,rejected,red,5.0,9.0
monte_carlo,es,41,2,0.050000000000000044,6,0.14634146341463414,5.401886355018796,0.020114999569718517,rejected,0.015584514765349274,0.05565736371236184,0.2917304880174939,rejected,n/a,,
monte_carlo,var,41,2,0.050000000000000044,7,0.17073170731707318,7.950544139029411,0.00480729205016539,rejected,0.003916150159704383,0.0715152881522944,0.3205608794489471,rejected,yellow,5.0,9.0
parametric,es,41,2,0.050000000000000044,6,0.14634146341463414,5.401886355018796,0.020114999569718517,rejected,0.015584514765349274,0.05565736371236184,0.2917304880174939,rejected,n/a,,
parametric,var,41,2,0.050000000000000044,8,0.1951219512195122,10.844728060354015,0.0009907742880765902,rejected,0.0008455278950609876,0.08820610166285121,0.34866546745137966,rejected,yellow,5.0,9.0
