method,risk_metric,num_observations,expected_exceedances,expected_exceedance_pct,actual_exceedances,actual_exceedance_pct,kupiec_lr_stat,kupiec_p_value,kupiec_result,exact_binomial_p_value,exact_binomial_ci_lower,exact_binomial_ci_upper,exact_binomial_result,traffic_light,traffic_light_green_upper,traffic_light_yellow_upper
historical_1-day-scaled,es,1006,50,0.050000000000000044,13,0.012922465208747515,40.857754326506665,1.6372236899542258e-10,rejected,4.4295697002611485e-10,0.006898122870254548,0.021996436871791383,rejected,n/a,,
historical_1-day-scaled,var,1006,50,0.050000000000000044,26,0.02584493041749503,14.897446136888902,0.00011351655895641688,rejected,0.00016065899371697274,0.016950668539044846,0.0376406586777028,rejected,green,62.0,78.0
historical_n-day,es,1006,50,0.050000000000000044,25,0.02485089463220676,16.307464649440846,5.385139922176041e-05,rejected,8.60861889890262e-05,0.016145279669196794,0.03646733444297573,rejected,n/a,,
historical_n-day,var,1006,50,0.050000000000000044,47,0.04671968190854871,0.2327790092919031,0.6294708474504018,accepted,0.7172883163474955,0.03452668227815541,0.0616456820696369,accepted,green,62.0,78.0
monte_carlo,es,1006,50,0.050000000000000044,22,0.02186878727634195,21.0435072103906,4.489716663225174e-06,rejected,8.737935594066157e-06,0.013754585211530801,0.03292325149364796,rejected,n/a,,
monte_carlo,var,1006,50,0.050000000000000044,36,0.03578528827037773,4.729907554301349,0.029642478479179113,rejected,0.03589592351959534,0.025187037853522647,0.049199786659641545,rejected,green,62.0,78.0
parametric,es,1006,50,0.050000000000000044,20,0.019880715705765408,24.659740165680716,6.839818567083711e-07,rejected,1.457892409331028e-06,0.01218490765420652,0.030537810973306878,rejected,n/a,,
parametric,var,1006,50,0.050000000000000044,35,0.03479125248508946,5.457653048129089,0.019482798209302876,rejected,0.024751237326542698,0.024350706563664105,0.048056046039514196,rejected,green,62.0,78.0
