date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es,realized_end_date,realized_pnl,historical_1-day-scaled_var_exceeded,historical_1-day-scaled_var_exceed_amount,historical_1-day-scaled_es_exceeded,historical_1-day-scaled_es_exceed_amount,historical_n-day_var_exceeded,historical_n-day_var_exceed_amount,historical_n-day_es_exceeded,historical_n-day_es_exceed_amount,monte_carlo_var_exceeded,monte_carlo_var_exceed_amount,monte_carlo_es_exceeded,monte_carlo_es_exceed_amount,parametric_var_exceeded,parametric_var_exceed_amount,parametric_es_exceeded,parametric_es_exceed_amount
2018-03-20,252,10,0.95,0.99,10000,2018-03-30,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",613.3117644267371,968.679612902531,473.689403918592,702.4805401296879,506.84046631276726,661.8654954714644,528.2768413407281,690.0502839543751,2018-03-29,-348.26324462890625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2018-03-21,252,10,0.95,0.99,10000,2018-03-31,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",613.1693319443817,968.679612902531,458.42190989027563,702.480540129688,526.3501530403053,670.5486817986294,538.0830413231716,698.1025669862058,2018-03-29,-222.35748291015625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2018-03-22,252,10,0.95,0.99,10000,2018-04-01,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",619.4162663816044,959.8559990639263,518.111539857725,744.1244188155842,530.2520319334781,681.4735157965827,562.7552256710935,721.7108866809442,2018-03-29,19.270248413085227,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2018-03-23,252,10,0.95,0.99,10000,2018-04-02,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",732.7374795939926,975.1127807776192,534.4016001475185,847.5268381713747,555.7578401732742,701.8660472020925,587.9831004576907,745.9126954541467,2018-04-02,81.93950653076172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2018-03-26,252,10,0.95,0.99,10000,2018-04-05,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",725.1324198195539,975.1127807776192,528.6158259512783,847.5268381713745,588.0546637431105,750.5719528606928,620.95716571421,802.8045270579017,2018-04-05,-95.74363708496094,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2018-03-27,252,10,0.95,0.99,10000,2018-04-06,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",765.5465814409886,1069.0353405293924,646.3087293179395,851.5111888606435,654.3348974632108,815.6050913396255,664.639784761915,846.0716957798357,2018-04-06,40.452461242675994,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2018-03-28,252,10,0.95,0.99,10000,2018-04-07,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",765.4528505883229,1069.0353405293924,699.5643463003777,851.5298295767045,644.9963256744717,808.469051756208,664.5797306154471,844.3734335136925,2018-04-06,90.45448303222678,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2018-03-29,252,10,0.95,0.99,10000,2018-04-08,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",765.3581729593678,1069.0353405293924,699.4890132506628,851.5298295767046,622.5823466997834,793.3948679455442,660.4233545832153,843.8226280185305,2018-04-06,-74.29626464843729,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2018-04-02,252,10,0.95,0.99,10000,2018-04-12,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",765.2625389907264,1069.0353405293924,712.2841729102278,857.5804010118602,629.824769198399,789.0091544203672,672.272326178255,852.9725674865181,2018-04-12,445.19153594970703,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2018-04-03,252,10,0.95,0.99,10000,2018-04-13,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",765.1659390224015,1069.0353405293922,710.9797520825865,857.5804010118602,645.4612137757449,809.3524775331181,667.1036662954274,849.4180559153447,2018-04-13,330.1159667968752,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
