date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es,realized_end_date,realized_pnl
2020-01-17,252,10,0.95,0.99,10000,2020-01-27,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",584.2800151592527,1020.342100912798,377.5382530409941,536.463959942361,502.45795256480665,742.3194753380038,506.07942515847793,757.5346473418006,2020-01-27,-535.1514434814453
2020-01-21,252,10,0.95,0.99,10000,2020-01-31,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",582.9895291854431,1020.3421009127977,370.78623805614643,536.463959942361,511.2411898140735,755.9185114322755,508.8674701968987,757.9401815310152,2020-01-31,-67.10639953613281
2020-01-22,252,10,0.95,0.99,10000,2020-02-01,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",580.8475379074439,957.2124185000708,363.96602089973436,536.463959942361,489.41163908235876,743.1910938303084,510.7456264168603,758.6701397999714,2020-01-31,-58.861846923828125
2020-01-23,252,10,0.95,0.99,10000,2020-02-02,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",580.5301715865452,957.2124185000711,361.70027829850216,529.4759883167377,480.222941876673,709.7463089285839,502.6752632058542,750.5522408607369,2020-01-31,-145.27618408203125
2020-01-24,252,10,0.95,0.99,10000,2020-02-03,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",580.2095995452333,957.2124185000707,361.4248274014013,529.4759883167376,506.7585609800502,753.0258341297076,519.3940903448706,765.242570775088,2020-02-03,234.22462463378906
2020-01-27,252,10,0.95,0.99,10000,2020-02-06,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",606.9168523557494,1123.1071369074527,361.14659417200636,529.4759883167377,556.9429224425357,783.8813791881631,577.8377601980205,824.0631149713545,2020-02-06,1469.0319061279297
2020-01-28,252,10,0.95,0.99,10000,2020-02-07,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",604.5957790677331,1123.1071369074527,360.8655505059509,529.4759883167377,536.3789796443018,790.0974639483153,561.9922891828146,817.0368432782839,2020-02-07,990.2290344238281
2020-01-29,252,10,0.95,0.99,10000,2020-02-08,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",602.2512605949895,1123.1071369074527,360.467937735573,522.4595177620085,531.390479074883,771.3444219645355,547.5987607597845,806.1276540407421,2020-02-07,698.5035705566406
2020-01-30,252,10,0.95,0.99,10000,2020-02-09,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",600.5209879541269,1082.589673905638,359.93865525165,522.4595177620087,526.6728684554333,777.051135447358,533.7374330377856,794.5359484531307,2020-02-07,488.9616394042969
2020-01-31,252,10,0.95,0.99,10000,2020-02-10,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",802.7773071728591,1308.7764372809665,359.4040264800106,522.4595177620085,576.9908046125313,866.1155444199538,611.9712523691479,874.3267306209326,2020-02-10,1296.3610076904297
2020-02-03,252,10,0.95,0.99,10000,2020-02-13,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",797.2775336973266,1308.7764372809668,358.8639974177486,522.4595177620085,560.4857665885389,820.1245634633508,599.3674110490242,864.5480693997683,2020-02-13,897.0639038085938
2020-02-04,252,10,0.95,0.99,10000,2020-02-14,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",791.7222069543648,1308.776437280967,358.31851351647384,522.4595177620087,599.565200924804,866.4886425960057,589.0645360608437,866.050124962341,2020-02-14,522.4349975585938
2020-02-05,252,10,0.95,0.99,10000,2020-02-15,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",786.1107657998576,1308.776437280967,357.7675196768024,522.4595177620085,578.926084249979,833.2600070612294,583.1876182552073,859.6415686169464,2020-02-14,469.2279052734375
2020-02-06,252,10,0.95,0.99,10000,2020-02-16,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",780.4426434215675,1308.7764372809668,357.2109602427908,522.4595177620085,585.5583761786785,840.9251199952872,564.1151128606227,845.7428410447858,2020-02-14,157.40859985351562
2020-02-07,252,10,0.95,0.99,10000,2020-02-17,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",774.7172672818807,1308.776437280967,356.64877899631443,522.4595177620085,542.6243613704984,810.6858889644407,573.3984621317554,852.6860096380312,2020-02-14,246.97891235351562
2020-02-10,252,10,0.95,0.99,10000,2020-02-20,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",732.3472870756498,1250.7752466215832,356.08091915138885,522.4595177620085,555.8863106694245,839.926222956114,555.5438109223171,839.8504349367895,2020-02-20,-196.68075561523438
2020-02-11,252,10,0.95,0.99,10000,2020-02-21,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",803.6773643748226,1308.7764372809663,352.7240164120585,507.7512323900511,577.3939150710469,844.6302422898265,589.2509051083969,871.4579695966586,2020-02-21,-452.06382751464844
2020-02-12,252,10,0.95,0.99,10000,2020-02-22,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",801.0531275218298,1308.7764372809668,342.3744440534204,507.7512323900511,563.3227909273959,834.190193226658,576.2086615233461,861.2540210727559,2020-02-21,-660.999755859375
2020-02-13,252,10,0.95,0.99,10000,2020-02-23,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",798.4023832258774,1308.7764372809668,331.9203305598468,507.751232390051,568.3624197985265,834.9130710947745,588.5561517601302,871.3665293986555,2020-02-21,-549.5398712158203
2020-02-14,252,10,0.95,0.99,10000,2020-02-24,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",795.7248637350165,1308.776437280967,321.3606199602771,507.7512323900511,565.3961693243493,828.9387644465186,581.9265802778959,864.5682171095102,2020-02-24,-1456.7232513427734
2020-02-18,252,10,0.95,0.99,10000,2020-02-28,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",793.0202985927327,1308.7764372809668,317.9870263218079,501.47647789316983,592.505224580739,867.2785985623898,586.4144884106247,866.8233694849675,2020-02-28,-2544.4558715820312
2020-02-19,252,10,0.95,0.99,10000,2020-02-29,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",790.2884146106278,1308.776437280967,315.4006667171235,501.4764778931698,587.6930131116249,860.5951516951113,576.2758633184887,857.9231583442361,2020-02-28,-2690.764923095703
2020-02-20,252,10,0.95,0.99,10000,2020-03-01,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",787.5289358408249,1308.7764372809668,312.78818226794743,501.4764778931698,559.2980634704832,823.2156722708245,605.1139779854793,884.6116887388516,2020-02-28,-2462.9824829101562
2020-02-21,252,10,0.95,0.99,10000,2020-03-02,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",883.1672520160021,1399.324794425418,386.6977918150429,524.0910679047541,690.0040293131103,951.4640651879974,683.6467864506793,964.3264322056447,2020-03-02,-764.0628051757812
2020-02-24,252,10,0.95,0.99,10000,2020-03-05,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1247.939871571912,1765.4368460893413,426.91562911468526,700.1809032666526,842.312827712501,1121.026133442407,833.2785134560579,1123.776704675543,2020-03-05,-502.88169860839844
2020-02-25,252,10,0.95,0.99,10000,2020-03-06,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1343.8315388994026,1760.3915845236704,480.33376228188615,1163.2650993961645,843.3673250085095,1111.733866969055,882.7134908607392,1171.2045013549546,2020-03-06,-420.5213928222656
2020-02-26,252,10,0.95,0.99,10000,2020-03-07,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1340.1855362004485,1760.3915845236709,501.1665195791686,1256.8458449084512,823.11536124468,1084.4981506965717,872.0944929182723,1164.095264166141,2020-03-06,-636.8583679199219
2020-02-27,252,10,0.95,0.99,10000,2020-03-08,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1531.8613653951438,2271.4489643163492,681.9716137769929,1741.8017461595873,1048.3489748631118,1347.4147136622034,1092.8834446537344,1405.216388803965,2020-03-06,507.1955108642578
2020-02-28,252,10,0.95,0.99,10000,2020-03-09,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1521.3784301883009,2271.4489643163492,1294.6497079688384,2197.8681918095717,1056.8600702705535,1316.054003864863,1084.2270171947907,1400.0742815747806,2020-03-09,-898.3744430541992
2020-03-02,252,10,0.95,0.99,10000,2020-03-12,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1510.7896067470454,2271.4489643163492,1425.635327178783,2197.8681918095717,1127.6880963338162,1464.4013184642886,1180.781658611278,1558.0840018227186,2020-03-12,-3232.9360580444336
2020-03-03,252,10,0.95,0.99,10000,2020-03-13,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1579.3137976689757,2404.5756701042924,1608.145546658164,2333.9656371540827,1163.081312370397,1507.4662275055048,1254.6305704003491,1628.1469989875375,2020-03-13,-727.6762771606445
2020-03-04,252,10,0.95,0.99,10000,2020-03-14,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1579.1687041898413,2404.5756701042924,1624.8941155737325,2333.9656371540827,1201.8450724072718,1546.2571608592586,1266.7171262020806,1664.1795899804692,2020-03-13,-1404.0888595581055
2020-03-05,252,10,0.95,0.99,10000,2020-03-15,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1636.6173772121083,2469.7859556430135,1851.354255677214,2333.9656371540823,1246.6537646117258,1591.310668874446,1308.658817555196,1699.5570727814527,2020-03-13,-864.0961074829102
2020-03-06,252,10,0.95,0.99,10000,2020-03-16,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1630.7840030024179,2469.7859556430135,1845.697171768809,2333.9656371540827,1266.9246274179784,1598.6647235396495,1327.125671806014,1711.4816757587669,2020-03-16,-2704.667549133301
2020-03-09,252,10,0.95,0.99,10000,2020-03-19,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",1794.738711325128,3053.5123293306815,1960.99300098737,2349.637785814689,1399.3114339900135,1757.4892995724972,1487.86145233315,1876.4976818181415,2020-03-19,-1047.4264526367188
