date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es,realized_end_date,realized_pnl,historical_1-day-scaled_var_exceeded,historical_1-day-scaled_var_exceed_amount,historical_1-day-scaled_es_exceeded,historical_1-day-scaled_es_exceed_amount,historical_n-day_var_exceeded,historical_n-day_var_exceed_amount,historical_n-day_es_exceeded,historical_n-day_es_exceed_amount,monte_carlo_var_exceeded,monte_carlo_var_exceed_amount,monte_carlo_es_exceeded,monte_carlo_es_exceed_amount,parametric_var_exceeded,parametric_var_exceed_amount,parametric_es_exceeded,parametric_es_exceed_amount
2021-05-19,252,10,0.95,0.99,10000,2021-05-29,1,1,0,['MSFT'],1934.0818014119932,2393.557552666709,1496.3208200161023,1725.4115326597553,1696.549826026025,2143.3602644892762,1755.2648024226937,2248.860976129432,2021-05-28,630.9219360351562,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-20,252,10,0.95,0.99,10000,2021-05-30,1,1,0,['MSFT'],1931.0386721520074,2393.5575526667085,1495.6518232262426,1725.4115326597555,1689.109223776847,2124.1194105207146,1740.0569438509358,2239.587322842399,2021-05-28,307.76824951171875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-21,252,10,0.95,0.99,10000,2021-05-31,1,1,0,['MSFT'],1927.9648042126273,2393.557552666709,1494.9760688930512,1725.4115326597553,1652.6961330151225,2077.480645535523,1738.6470624730844,2233.4484992198627,2021-05-28,433.758544921875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-24,252,10,0.95,0.99,10000,2021-06-03,1,1,0,['MSFT'],1924.8598871021422,2393.557552666709,1494.2934887585145,1725.4115326597553,1703.9623569295227,2134.429416729046,1728.615670168622,2237.1809851908533,2021-06-03,-487.62054443359375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-25,252,10,0.95,0.99,10000,2021-06-04,1,1,0,['MSFT'],1921.723607192562,2393.557552666709,1493.604013875144,1725.4115326597553,1646.8282257826966,2110.1410601817097,1718.4871905064824,2226.4735967925085,2021-06-04,-89.44244384765625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-26,252,10,0.95,0.99,10000,2021-06-05,1,1,0,['MSFT'],1918.5556476879347,2393.557552666709,1490.0207275351581,1679.6517117931728,1619.902525131712,2131.523566536827,1711.783493162827,2216.7984219253544,2021-06-04,-67.32177734374716,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-27,252,10,0.95,0.99,10000,2021-06-06,1,1,0,['MSFT'],1917.5362506736049,2329.909310332206,1477.0044039296754,1679.6517117931728,1649.1048725138758,2119.271576514057,1718.4696345492218,2217.5743976884505,2021-06-04,142.3431396484375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-05-28,252,10,0.95,0.99,10000,2021-06-07,1,1,0,['MSFT'],1917.2795854287886,2329.909310332205,1463.8566023079757,1679.651711793173,1665.007830946725,2111.2350219083755,1709.2407747062775,2206.573221842873,2021-06-07,397.2137451171875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-01,252,10,0.95,0.99,10000,2021-06-11,1,1,0,['MSFT'],1917.020327605742,2329.909310332205,1450.5759946092892,1679.6517117931733,1642.4688600803136,2084.0146552704164,1716.5206614961012,2207.875163054683,2021-06-11,1008.89892578125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-02,252,10,0.95,0.99,10000,2021-06-12,1,1,0,['MSFT'],1916.7584510168058,2329.9093103322048,1437.1612393580904,1679.6517117931733,1616.5062666644694,2056.722009717745,1709.9276145763934,2198.638283721061,2021-06-11,1018.5226440429688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-03,252,10,0.95,0.99,10000,2021-06-13,1,1,0,['MSFT'],1916.4939292097995,2329.9093103322048,1425.9894151512583,1667.2002438525155,1622.6295551758376,2054.2250421148206,1706.9376173362446,2190.4837995671664,2021-06-11,1171.4401245117188,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-04,252,10,0.95,0.99,10000,2021-06-14,1,1,0,['MSFT'],1916.2267354653488,2329.909310332205,1423.3604228177323,1667.2002438525155,1644.5219235184436,2089.5648098536276,1700.7802671022437,2195.681668229139,2021-06-14,875.2151489257784,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-07,252,10,0.95,0.99,10000,2021-06-17,1,1,0,['MSFT'],1915.9568427941865,2329.909310332205,1420.70487500609,1667.2002438525155,1623.2185518939852,2088.9936173646493,1688.6236728498752,2188.2939517856016,2021-06-17,681.89697265625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-08,252,10,0.95,0.99,10000,2021-06-18,1,1,0,['MSFT'],1915.6842239344269,2329.9093103322048,1418.0225034791788,1667.2002438525155,1659.2757817933248,2116.847011266563,1689.3338420494013,2184.439737431015,2021-06-18,659.7732543945284,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-09,252,10,0.95,0.99,10000,2021-06-19,1,1,0,['MSFT'],1915.4088513488107,2329.909310332205,1415.3130372903795,1667.2002438525155,1639.3822792547048,2119.6559627184774,1681.900025015403,2175.4676246474573,2021-06-18,561.6790771484375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-10,252,10,0.95,0.99,10000,2021-06-20,1,1,0,['MSFT'],1915.1306972219259,2329.9093103322048,1412.576202756239,1667.2002438525153,1630.1605348641417,2085.723844859387,1644.722187704267,2141.9191226550756,2021-06-18,210.63079833984375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-11,252,10,0.95,0.99,10000,2021-06-21,1,1,0,['MSFT'],1907.919585139019,2269.8052978779738,1409.8117234288238,1667.2002438525158,1575.0661056654528,2051.5969268373315,1636.9821551669238,2132.914466253345,2021-06-21,455.87921142578125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-14,252,10,0.95,0.99,10000,2021-06-24,1,1,0,['MSFT'],1902.2392265477206,2269.8052978779733,1407.0193200677988,1667.2002438525155,1580.986171581866,2047.774085905661,1625.225481556569,2122.9657347308716,2021-06-24,654.0054321289091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-15,252,10,0.95,0.99,10000,2021-06-25,1,1,0,['MSFT'],1896.5014905969133,2269.8052978779738,1404.1987106122178,1667.2002438525155,1581.862003831704,2022.1107863127836,1630.863791389328,2123.3071735791027,2021-06-25,640.5395507812528,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-16,252,10,0.95,0.99,10000,2021-06-26,1,1,0,['MSFT'],1889.6027273752659,2255.7926044931087,1401.349610152035,1667.2002438525162,1571.0751993502283,2002.459366914395,1630.1941919626483,2118.6048710593163,2021-06-25,734.7869873046875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-17,252,10,0.95,0.99,10000,2021-06-27,1,1,0,['MSFT'],1881.1915774152633,2255.792604493109,1398.4717308993252,1667.2002438525155,1542.429834445644,1990.7765558838105,1617.8770271668268,2112.2434509334066,2021-06-25,396.24633789062784,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-18,252,10,0.95,0.99,10000,2021-06-28,1,1,0,['MSFT'],1872.6954663445536,2255.792604493109,1395.5647821592142,1667.2002438525155,1556.7725585198727,2010.0070371634424,1618.4295551754399,2108.074306325643,2021-06-28,893.4951782226562,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-21,252,10,0.95,0.99,10000,2021-07-01,1,1,0,['MSFT'],1864.113535970099,2255.792604493109,1392.6284703005163,1667.2002438525155,1558.5349153374432,2018.4940219334712,1607.282513528443,2101.2882036938095,2021-07-01,862.7151489257812,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-22,252,10,0.95,0.99,10000,2021-07-02,1,1,0,['MSFT'],1852.8912413649882,2239.094001909013,1389.6624987260739,1667.2002438525162,1564.8374240050389,2033.2172206376144,1593.9975218301026,2092.0172274124766,2021-07-02,1167.5994873046848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-23,252,10,0.95,0.99,10000,2021-07-03,1,1,0,['MSFT'],1829.7424982004015,2239.0940019090126,1386.6665678427987,1667.2002438525162,1510.9587555299547,1966.354960876762,1582.7697546428712,2077.437486646375,2021-07-02,1190.6768798828125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-24,252,10,0.95,0.99,10000,2021-07-04,1,1,0,['MSFT'],1806.359929347283,2239.094001909013,1383.6403750314096,1667.2002438525162,1541.417827697864,1975.1206937268355,1573.2762448685025,2068.165351463642,2021-07-02,1054.107666015625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-25,252,10,0.95,0.99,10000,2021-07-05,1,1,0,['MSFT'],1785.1874851033244,2225.790478207848,1380.5836146158651,1667.2002438525155,1500.0685371597556,1952.806374797101,1571.4407003507154,2061.0408362839894,2021-07-02,1214.7293090820285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-28,252,10,0.95,0.99,10000,2021-07-08,1,1,0,['MSFT'],1773.4578755897046,2225.790478207848,1378.137511157505,1622.490475265648,1530.9334867262382,1964.542996097657,1558.0589493764633,2053.890241289643,2021-07-08,836.7431640625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-29,252,10,0.95,0.99,10000,2021-07-09,1,1,0,['MSFT'],1761.6097851719067,2225.790478207848,1376.4545297855973,1622.4904752656485,1500.7169633134624,1959.3787647519275,1546.5528327200113,2045.1434203184122,2021-07-09,628.997802734375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-06-30,252,10,0.95,0.99,10000,2021-07-10,1,1,0,['MSFT'],1749.6420170731208,2225.790478207848,1374.7545486018523,1622.4904752656482,1467.237714320813,1906.851915195687,1545.1096629055119,2040.4201539724409,2021-07-09,677.0843505859375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-01,252,10,0.95,0.99,10000,2021-07-11,1,1,0,['MSFT'],1737.5533624278823,2225.7904782078485,1373.0373958909986,1622.4904752656485,1468.7704864324412,1926.1013017227017,1537.6648898690814,2031.7414524868532,2021-07-09,609.7625732421875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-02,252,10,0.95,0.99,10000,2021-07-12,1,1,0,['MSFT'],1725.342600159965,2225.790478207848,1371.3028982032677,1622.4904752656485,1474.6547230443446,1944.443732867325,1527.3652434447467,2035.060910328825,2021-07-12,-31.73828125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-06,252,10,0.95,0.99,10000,2021-07-16,1,1,0,['MSFT'],1713.0084968590384,2225.7904782078476,1369.550880336873,1622.4904752656482,1509.1487085069884,1968.705912134258,1518.6743501279102,2023.6884606676444,2021-07-16,297.1832275390625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-07,252,10,0.95,0.99,10000,2021-07-17,1,1,0,['MSFT'],1708.3481819969227,2193.6598241148,1367.7811653203123,1622.4904752656487,1480.576513471894,1960.2583423109918,1507.50198933088,2014.2071092095166,2021-07-16,78.863525390625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-08,252,10,0.95,0.99,10000,2021-07-18,1,1,0,['MSFT'],1705.6372009336108,2193.6598241148,1365.9935743944936,1622.4904752656485,1516.5172757085923,1977.8840929160083,1522.6880031945116,2023.8650019759134,2021-07-16,320.263671875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-09,252,10,0.95,0.99,10000,2021-07-19,1,1,0,['MSFT'],1702.8988362231953,2193.6598241148,1364.187926994677,1622.4904752656485,1505.5584444350125,1955.1125505797297,1513.8996486924166,2013.4751549877094,2021-07-19,-89.4439697265625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-12,252,10,0.95,0.99,10000,2021-07-22,1,1,0,['MSFT'],1700.132811263179,2193.6598241148,1362.3640407322357,1622.4904752656485,1468.701150267651,1915.7598131969764,1500.4958582196664,1995.4723452596345,2021-07-22,848.284912109375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-13,252,10,0.95,0.99,10000,2021-07-23,1,1,0,['MSFT'],1692.5163669779818,2197.4523983658646,1360.5217313762344,1622.4904752656485,1451.789826008519,1903.7513213673435,1484.84440776448,1985.6111527384369,2021-07-23,835.7818603515625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-14,252,10,0.95,0.99,10000,2021-07-24,1,1,0,['MSFT'],1689.6941805071972,2197.4523983658646,1358.660812834819,1622.4904752656485,1454.1959839963686,1930.365618300449,1472.158818699566,1973.2983652766638,2021-07-23,688.63525390625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2021-07-15,252,10,0.95,0.99,10000,2021-07-25,1,1,0,['MSFT'],1685.824788349541,2155.585319649454,1356.7810971364195,1622.4904752656485,1429.3418783484512,1894.4762010549414,1470.9522071728632,1967.131618599703,2021-07-23,830.96923828125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
