date,symbol,expiry,type,strike,timestamp,open,high,low,close,volume,trade_count,vwap
2026-01-15,AAPL260116C00282500,2026-01-16,call,282.5,2026-01-15T05:00:00Z,0.04,0.04,0.01,0.01,275,25,0.0104
2026-01-15,AAPL260116C00287500,2026-01-16,call,287.5,2026-01-15T05:00:00Z,0.12,0.12,0.01,0.01,153,6,0.010719
2026-01-15,AAPL260116C00325000,2026-01-16,call,325.0,2026-01-15T05:00:00Z,0.01,0.01,0.01,0.01,2,1,0.01
2026-01-15,AAPL260116C00335000,2026-01-16,call,335.0,2026-01-15T05:00:00Z,0.01,0.01,0.01,0.01,10,1,0.01
2026-01-15,AAPL260116C00050000,2026-01-16,call,50.0,2026-01-15T05:00:00Z,210.44,210.44,207.87,207.87,3,3,209.583333
2026-01-15,AAPL260116C00165000,2026-01-16,call,165.0,2026-01-15T05:00:00Z,95.09,95.54,94,94,8,5,95.20125
2026-01-15,AAPL260116C00290000,2026-01-16,call,290.0,2026-01-15T05:00:00Z,0.01,0.06,0.01,0.01,696,81,0.010158
2026-01-15,AAPL260116C00105000,2026-01-16,call,105.0,2026-01-15T05:00:00Z,155.2,155.2,153.35,153.35,2,2,154.275
2026-01-15,AAPL260116C00257500,2026-01-16,call,257.5,2026-01-15T05:00:00Z,3.9,4.11,1.3,1.85,24338,2326,1.839338
2026-01-15,AAPL260116C00262500,2026-01-16,call,262.5,2026-01-15T05:00:00Z,1.05,1.19,0.13,0.17,50863,7154,0.525012
2026-01-15,AAPL260116C00295000,2026-01-16,call,295.0,2026-01-15T05:00:00Z,0.01,0.02,0.01,0.01,488,25,0.010656
2026-01-15,AAPL260116C00045000,2026-01-16,call,45.0,2026-01-15T05:00:00Z,212.9,212.9,212.9,212.9,1,1,212.9
2026-01-15,AAPL260116C00145000,2026-01-16,call,145.0,2026-01-15T05:00:00Z,115.07,115.09,113.37,113.37,4,4,114.655
2026-01-15,AAPL260116C00210000,2026-01-16,call,210.0,2026-01-15T05:00:00Z,50.5,50.65,47.23,48.4,132,31,49.475076
2026-01-15,AAPL260116C00285000,2026-01-16,call,285.0,2026-01-15T05:00:00Z,0.01,0.02,0.01,0.01,316,50,0.010032
2026-01-15,AAPL260116C00440000,2026-01-16,call,440.0,2026-01-15T05:00:00Z,0.01,0.01,0.01,0.01,20,3,0.01
2026-01-15,AAPL260116C00100000,2026-01-16,call,100.0,2026-01-15T05:00:00Z,160.18,160.18,160.18,160.18,3,1,160.18
2026-01-15,AAPL260116C00140000,2026-01-16,call,140.0,2026-01-15T05:00:00Z,120.24,120.24,117.37,117.39,9,8,118.638889
2026-01-15,AAPL260116C00150000,2026-01-16,call,150.0,2026-01-15T05:00:00Z,110.48,110.5,109.6,110.17,30,11,110.156667
2026-01-15,AAPL260116C00205000,2026-01-16,call,205.0,2026-01-15T05:00:00Z,55.82,56,52.5,52.5,86,20,54.197907
2026-01-15,AAPL260116C00245000,2026-01-16,call,245.0,2026-01-15T05:00:00Z,16.64,16.64,12.45,13,683,104,14.266545
2026-01-15,AAPL260116C00015000,2026-01-16,call,15.0,2026-01-15T05:00:00Z,243.45,243.45,243.45,243.45,1,1,243.45
2026-01-15,AAPL260116C00277500,2026-01-16,call,277.5,2026-01-15T05:00:00Z,0.02,0.03,0.01,0.01,1100,84,0.011464
2026-01-15,AAPL260116C00040000,2026-01-16,call,40.0,2026-01-15T05:00:00Z,217.84,217.84,217.84,217.84,1,1,217.84
2026-01-15,AAPL260116C00090000,2026-01-16,call,90.0,2026-01-15T05:00:00Z,170.49,170.49,168.35,168.35,5,5,169.324
2026-01-15,AAPL260116C00175000,2026-01-16,call,175.0,2026-01-15T05:00:00Z,84.6,85.56,82.68,82.68,38,7,83.538947
2026-01-15,AAPL260116C00225000,2026-01-16,call,225.0,2026-01-15T05:00:00Z,35.6,35.8,32.25,32.6,346,48,34.244711
2026-01-15,AAPL260116C00250000,2026-01-16,call,250.0,2026-01-15T05:00:00Z,10.97,11.1,7.31,8.5,2121,540,9.240193
2026-01-15,AAPL260116C00320000,2026-01-16,call,320.0,2026-01-15T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-01-15,AAPL260116C00272500,2026-01-16,call,272.5,2026-01-15T05:00:00Z,0.03,0.04,0.01,0.02,4358,348,0.019897
2026-01-15,AAPL260116C00055000,2026-01-16,call,55.0,2026-01-15T05:00:00Z,203.7,203.7,202.91,202.91,3,3,203.403333
2026-01-15,AAPL260116C00120000,2026-01-16,call,120.0,2026-01-15T05:00:00Z,138.36,138.36,138.36,138.36,1,1,138.36
2026-01-15,AAPL260116C00135000,2026-01-16,call,135.0,2026-01-15T05:00:00Z,125.17,125.17,125,125,36,7,125.014722
