date,symbol,expiry,type,strike,timestamp,open,high,low,close,volume,trade_count,vwap
2026-03-17,AAPL260318C00222500,2026-03-18,call,222.5,2026-03-17T04:00:00Z,31.96,31.96,31.16,31.3,3,3,31.473333
2026-03-17,AAPL260318C00237500,2026-03-18,call,237.5,2026-03-17T04:00:00Z,17.29,17.29,17.29,17.29,1,1,17.29
2026-03-17,AAPL260318C00242500,2026-03-18,call,242.5,2026-03-17T04:00:00Z,11.83,12.26,11.5,11.5,15,7,11.844
2026-03-17,AAPL260318C00245000,2026-03-18,call,245.0,2026-03-17T04:00:00Z,8.1,10.35,8.1,10.25,629,112,9.297043
2026-03-17,AAPL260318C00252500,2026-03-18,call,252.5,2026-03-17T04:00:00Z,2.31,3.35,1.79,2.44,8699,2447,2.589992
2026-03-17,AAPL260318P00215000,2026-03-18,put,215.0,2026-03-17T04:00:00Z,0.01,0.02,0.01,0.02,22,8,0.011364
2026-03-17,AAPL260318P00242500,2026-03-18,put,242.5,2026-03-17T04:00:00Z,0.16,0.17,0.02,0.03,599,126,0.046711
2026-03-17,AAPL260318P00245000,2026-03-18,put,245.0,2026-03-17T04:00:00Z,0.28,0.31,0.05,0.05,2245,316,0.091354
2026-03-17,AAPL260318C00257500,2026-03-18,call,257.5,2026-03-17T04:00:00Z,0.34,0.65,0.16,0.26,19892,4300,0.43245
2026-03-17,AAPL260318C00275000,2026-03-18,call,275.0,2026-03-17T04:00:00Z,0.01,0.02,0.01,0.01,8,5,0.01125
2026-03-17,AAPL260318C00280000,2026-03-18,call,280.0,2026-03-17T04:00:00Z,0.01,0.01,0.01,0.01,10,3,0.01
2026-03-17,AAPL260318C00310000,2026-03-18,call,310.0,2026-03-17T04:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-03-17,AAPL260318P00232500,2026-03-18,put,232.5,2026-03-17T04:00:00Z,0.02,0.03,0.02,0.03,11,2,0.020909
2026-03-17,AAPL260318P00260000,2026-03-18,put,260.0,2026-03-17T04:00:00Z,7.54,7.54,4.85,6.25,398,87,5.760955
2026-03-17,AAPL260318P00262500,2026-03-18,put,262.5,2026-03-17T04:00:00Z,8.5,8.89,7.48,8.68,1439,222,8.257436
2026-03-17,AAPL260320C00110000,2026-03-20,call,110.0,2026-03-17T04:00:00Z,144.6,144.6,144.6,144.6,345,3,144.6
2026-03-17,AAPL260318C00230000,2026-03-18,call,230.0,2026-03-17T04:00:00Z,24.36,24.61,23.99,23.99,13,4,24.354615
2026-03-17,AAPL260318C00262500,2026-03-18,call,262.5,2026-03-17T04:00:00Z,0.05,0.06,0.01,0.02,3822,424,0.035591
2026-03-17,AAPL260318C00265000,2026-03-18,call,265.0,2026-03-17T04:00:00Z,0.03,0.03,0.01,0.01,2324,223,0.013309
2026-03-17,AAPL260318C00270000,2026-03-18,call,270.0,2026-03-17T04:00:00Z,0.01,0.01,0.01,0.01,23,8,0.01
2026-03-17,AAPL260318C00300000,2026-03-18,call,300.0,2026-03-17T04:00:00Z,0.05,0.1,0.05,0.07,77,75,0.070519
2026-03-17,AAPL260320C00150000,2026-03-20,call,150.0,2026-03-17T04:00:00Z,104.47,104.8,104.14,104.14,4,3,104.5525
2026-03-17,AAPL260318C00200000,2026-03-18,call,200.0,2026-03-17T04:00:00Z,54.71,54.71,54.71,54.71,1,1,54.71
2026-03-17,AAPL260318C00247500,2026-03-18,call,247.5,2026-03-17T04:00:00Z,6.05,7.7,6.05,7,1276,199,6.986544
2026-03-17,AAPL260318C00260000,2026-03-18,call,260.0,2026-03-17T04:00:00Z,0.14,0.2,0.04,0.05,8884,1379,0.111222
2026-03-17,AAPL260318C00285000,2026-03-18,call,285.0,2026-03-17T04:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-03-17,AAPL260318C00305000,2026-03-18,call,305.0,2026-03-17T04:00:00Z,0.01,0.05,0.01,0.02,73,73,0.021233
2026-03-17,AAPL260318P00230000,2026-03-18,put,230.0,2026-03-17T04:00:00Z,0.01,0.03,0.01,0.02,106,29,0.014906
2026-03-17,AAPL260318P00240000,2026-03-18,put,240.0,2026-03-17T04:00:00Z,0.11,0.11,0.01,0.02,864,114,0.026782
2026-03-17,AAPL260320C00140000,2026-03-20,call,140.0,2026-03-17T04:00:00Z,113.93,114.5,113.93,114.5,10,3,114.386
2026-03-17,AAPL260318C00235000,2026-03-18,call,235.0,2026-03-17T04:00:00Z,19,19,19,19,1,1,19
2026-03-17,AAPL260318C00267500,2026-03-18,call,267.5,2026-03-17T04:00:00Z,0.01,0.07,0.01,0.01,281,38,0.010712
2026-03-17,AAPL260318C00335000,2026-03-18,call,335.0,2026-03-17T04:00:00Z,0.01,0.01,0.01,0.01,71,3,0.01
2026-03-17,AAPL260318P00210000,2026-03-18,put,210.0,2026-03-17T04:00:00Z,0.01,0.01,0.01,0.01,350,1,0.01
2026-03-17,AAPL260318P00237500,2026-03-18,put,237.5,2026-03-17T04:00:00Z,0.04,0.04,0.01,0.02,255,32,0.019686
2026-03-17,AAPL260318P00247500,2026-03-18,put,247.5,2026-03-17T04:00:00Z,0.49,0.59,0.1,0.11,2931,552,0.168294
2026-03-17,AAPL260318P00252500,2026-03-18,put,252.5,2026-03-17T04:00:00Z,1.85,2.03,0.62,0.67,14624,2828,0.91485
2026-03-17,AAPL260318P00255000,2026-03-18,put,255.0,2026-03-17T04:00:00Z,3.25,3.48,1.44,1.69,10010,1911,1.922023
2026-03-17,AAPL260318C00250000,2026-03-18,call,250.0,2026-03-17T04:00:00Z,4.1,5.45,3.5,4.5,1333,280,4.365739
2026-03-17,AAPL260318P00227500,2026-03-18,put,227.5,2026-03-17T04:00:00Z,0.02,0.03,0.02,0.02,21,5,0.022381
2026-03-17,AAPL260318P00235000,2026-03-18,put,235.0,2026-03-17T04:00:00Z,0.04,0.04,0.01,0.01,138,19,0.015797
2026-03-17,AAPL260318P00267500,2026-03-18,put,267.5,2026-03-17T04:00:00Z,14.45,14.45,12.15,12.15,2,2,13.3
2026-03-17,AAPL260320C00115000,2026-03-20,call,115.0,2026-03-17T04:00:00Z,139.25,139.25,139.25,139.25,6,1,139.25
2026-03-17,AAPL260318C00272500,2026-03-18,call,272.5,2026-03-17T04:00:00Z,0.01,0.02,0.01,0.01,28,7,0.015357
2026-03-17,AAPL260318C00277500,2026-03-18,call,277.5,2026-03-17T04:00:00Z,0.01,0.01,0.01,0.01,6,3,0.01
2026-03-17,AAPL260318P00220000,2026-03-18,put,220.0,2026-03-17T04:00:00Z,0.01,0.02,0.01,0.02,19,3,0.010526
2026-03-17,AAPL260318P00225000,2026-03-18,put,225.0,2026-03-17T04:00:00Z,0.03,0.03,0.01,0.01,112,17,0.023571
2026-03-17,AAPL260318P00250000,2026-03-18,put,250.0,2026-03-17T04:00:00Z,0.89,1.11,0.22,0.24,8506,1641,0.420792
2026-03-17,AAPL260318P00265000,2026-03-18,put,265.0,2026-03-17T04:00:00Z,10.79,10.79,10.32,10.79,46,13,10.536957
2026-03-17,AAPL260318C00205000,2026-03-18,call,205.0,2026-03-17T04:00:00Z,49.86,49.86,49.86,49.86,1,1,49.86
2026-03-17,AAPL260318C00225000,2026-03-18,call,225.0,2026-03-17T04:00:00Z,29.28,29.58,28.78,28.92,23,4,29.255652
