date,symbol,expiry,type,strike,timestamp,open,high,low,close,volume,trade_count,vwap
2026-01-20,AAPL260123C00205000,2026-01-23,call,205.0,2026-01-20T05:00:00Z,44.2,44.21,44.2,44.21,80,5,44.204875
2026-01-20,AAPL260123C00267500,2026-01-23,call,267.5,2026-01-20T05:00:00Z,0.11,0.19,0.03,0.05,11779,711,0.056447
2026-01-20,AAPL260123C00287500,2026-01-23,call,287.5,2026-01-20T05:00:00Z,0.02,0.02,0.01,0.01,5,4,0.014
2026-01-20,AAPL260123C00310000,2026-01-23,call,310.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,11,3,0.01
2026-01-20,AAPL260123P00180000,2026-01-23,put,180.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,4,4,0.01
2026-01-20,AAPL260123P00225000,2026-01-23,put,225.0,2026-01-20T05:00:00Z,0.03,0.08,0.01,0.05,1351,219,0.038298
2026-01-20,AAPL260123C00120000,2026-01-23,call,120.0,2026-01-20T05:00:00Z,130.46,130.46,125.21,125.21,6,6,128.496667
2026-01-20,AAPL260123C00270000,2026-01-23,call,270.0,2026-01-20T05:00:00Z,0.1,0.11,0.01,0.03,6838,863,0.039215
2026-01-20,AAPL260123C00290000,2026-01-23,call,290.0,2026-01-20T05:00:00Z,0.01,0.03,0.01,0.03,207,17,0.010193
2026-01-20,AAPL260123C00295000,2026-01-23,call,295.0,2026-01-20T05:00:00Z,0.01,0.03,0.01,0.01,58,15,0.013621
2026-01-20,AAPL260123C00305000,2026-01-23,call,305.0,2026-01-20T05:00:00Z,0.03,0.03,0.01,0.01,14,3,0.011429
2026-01-20,AAPL260123C00390000,2026-01-23,call,390.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,2,2,0.01
2026-01-20,AAPL260123P00185000,2026-01-23,put,185.0,2026-01-20T05:00:00Z,0.01,0.11,0.01,0.11,12,3,0.06
2026-01-20,AAPL260123C00110000,2026-01-23,call,110.0,2026-01-20T05:00:00Z,140.52,140.52,140.52,140.52,1,1,140.52
2026-01-20,AAPL260123C00245000,2026-01-23,call,245.0,2026-01-20T05:00:00Z,9.45,10.22,2.45,3.98,10212,2172,3.995427
2026-01-20,AAPL260123C00247500,2026-01-23,call,247.5,2026-01-20T05:00:00Z,7.05,8,1.5,2.53,18809,2580,2.587772
2026-01-20,AAPL260123C00250000,2026-01-23,call,250.0,2026-01-20T05:00:00Z,4.55,6.05,0.88,1.48,49476,5921,1.782364
2026-01-20,AAPL260123C00320000,2026-01-23,call,320.0,2026-01-20T05:00:00Z,0.03,0.03,0.03,0.03,1,1,0.03
2026-01-20,AAPL260123P00135000,2026-01-23,put,135.0,2026-01-20T05:00:00Z,0.06,0.06,0.06,0.06,1,1,0.06
2026-01-20,AAPL260123P00200000,2026-01-23,put,200.0,2026-01-20T05:00:00Z,0.02,0.02,0.01,0.02,29,13,0.011724
2026-01-20,AAPL260123P00220000,2026-01-23,put,220.0,2026-01-20T05:00:00Z,0.03,0.04,0.01,0.04,477,55,0.024444
2026-01-20,AAPL260123C00285000,2026-01-23,call,285.0,2026-01-20T05:00:00Z,0.02,0.02,0.01,0.01,1427,66,0.010014
2026-01-20,AAPL260123P00150000,2026-01-23,put,150.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-01-20,AAPL260123P00215000,2026-01-23,put,215.0,2026-01-20T05:00:00Z,0.02,0.03,0.01,0.03,1391,58,0.02028
2026-01-20,AAPL260123C00220000,2026-01-23,call,220.0,2026-01-20T05:00:00Z,32.5,32.5,23.9,26.87,49,21,29.130204
2026-01-20,AAPL260123C00272500,2026-01-23,call,272.5,2026-01-20T05:00:00Z,0.07,0.07,0.01,0.03,6504,272,0.029353
2026-01-20,AAPL260123C00355000,2026-01-23,call,355.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-01-20,AAPL260123P00130000,2026-01-23,put,130.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-01-20,AAPL260123P00195000,2026-01-23,put,195.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-01-20,AAPL260123P00205000,2026-01-23,put,205.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,22,4,0.01
2026-01-20,AAPL260123C00125000,2026-01-23,call,125.0,2026-01-20T05:00:00Z,125.53,125.53,125.53,125.53,1,1,125.53
2026-01-20,AAPL260123C00135000,2026-01-23,call,135.0,2026-01-20T05:00:00Z,115.54,115.67,115.54,115.67,2,2,115.605
2026-01-20,AAPL260123C00145000,2026-01-23,call,145.0,2026-01-20T05:00:00Z,106.07,106.07,106.07,106.07,69,2,106.07
2026-01-20,AAPL260123C00200000,2026-01-23,call,200.0,2026-01-20T05:00:00Z,53.25,53.25,47.05,47.05,14,3,52.364286
2026-01-20,AAPL260123C00240000,2026-01-23,call,240.0,2026-01-20T05:00:00Z,13.15,14.15,5.45,7.6,1538,314,8.804025
2026-01-20,AAPL260123C00252500,2026-01-23,call,252.5,2026-01-20T05:00:00Z,3.08,4.35,0.48,0.8,46781,6296,1.630458
2026-01-20,AAPL260123C00280000,2026-01-23,call,280.0,2026-01-20T05:00:00Z,0.02,0.03,0.01,0.02,2844,170,0.010805
2026-01-20,AAPL260123C00330000,2026-01-23,call,330.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,12,2,0.01
2026-01-20,AAPL260123C00225000,2026-01-23,call,225.0,2026-01-20T05:00:00Z,24.17,24.17,20.55,20.55,81,5,22.645062
2026-01-20,AAPL260123C00242500,2026-01-23,call,242.5,2026-01-20T05:00:00Z,12.1,12.1,3.8,5.65,1915,219,5.194914
2026-01-20,AAPL260123C00255000,2026-01-23,call,255.0,2026-01-20T05:00:00Z,2.1,2.87,0.26,0.43,65944,7070,1.05269
2026-01-20,AAPL260123C00265000,2026-01-23,call,265.0,2026-01-20T05:00:00Z,0.24,0.3,0.04,0.07,23028,1795,0.101123
2026-01-20,AAPL260123C00210000,2026-01-23,call,210.0,2026-01-20T05:00:00Z,43.2,43.2,41.87,41.87,17,4,42.45
2026-01-20,AAPL260123C00300000,2026-01-23,call,300.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,11,4,0.01
2026-01-20,AAPL260123C00395000,2026-01-23,call,395.0,2026-01-20T05:00:00Z,0.04,0.04,0.04,0.04,1,1,0.04
2026-01-20,AAPL260123P00230000,2026-01-23,put,230.0,2026-01-20T05:00:00Z,0.06,0.19,0.02,0.11,2769,374,0.060137
2026-01-20,AAPL260123C00155000,2026-01-23,call,155.0,2026-01-20T05:00:00Z,92.66,92.66,92.66,92.66,2,1,92.66
2026-01-20,AAPL260123C00260000,2026-01-23,call,260.0,2026-01-20T05:00:00Z,0.7,1,0.1,0.15,34422,3906,0.333943
2026-01-20,AAPL260123P00170000,2026-01-23,put,170.0,2026-01-20T05:00:00Z,0.01,0.01,0.01,0.01,1,1,0.01
2026-01-20,AAPL260123C00275000,2026-01-23,call,275.0,2026-01-20T05:00:00Z,0.04,0.07,0.01,0.02,7276,673,0.019464
2026-01-20,AAPL260123C00282500,2026-01-23,call,282.5,2026-01-20T05:00:00Z,0.01,0.02,0.01,0.01,716,41,0.010056
2026-01-20,AAPL260123P00155000,2026-01-23,put,155.0,2026-01-20T05:00:00Z,0.06,0.06,0.06,0.06,1,1,0.06
2026-01-20,AAPL260123C00277500,2026-01-23,call,277.5,2026-01-20T05:00:00Z,0.03,0.04,0.01,0.02,1539,89,0.030611
2026-01-20,AAPL260123C00140000,2026-01-23,call,140.0,2026-01-20T05:00:00Z,110.53,110.53,110.53,110.53,1,1,110.53
2026-01-20,AAPL260123C00235000,2026-01-23,call,235.0,2026-01-20T05:00:00Z,17.82,17.82,9.6,11.25,179,51,12.047654
2026-01-20,AAPL260123C00170000,2026-01-23,call,170.0,2026-01-20T05:00:00Z,80.63,80.63,80.63,80.63,1,1,80.63
2026-01-20,AAPL260123C00237500,2026-01-23,call,237.5,2026-01-20T05:00:00Z,11.5,11.5,7.39,9.5,279,135,9.035986
2026-01-20,AAPL260123C00190000,2026-01-23,call,190.0,2026-01-20T05:00:00Z,63.18,63.18,59.81,59.81,16,4,62.969375
2026-01-20,AAPL260123C00230000,2026-01-23,call,230.0,2026-01-20T05:00:00Z,24.5,24.5,13.8,17,277,80,16.448881
2026-01-20,AAPL260123C00232500,2026-01-23,call,232.5,2026-01-20T05:00:00Z,12.25,12.25,12.25,12.25,25,2,12.25
2026-01-20,AAPL260123C00257500,2026-01-23,call,257.5,2026-01-20T05:00:00Z,1.3,1.76,0.16,0.24,30303,3567,0.622727
2026-01-20,AAPL260123C00262500,2026-01-23,call,262.5,2026-01-20T05:00:00Z,0.34,0.54,0.06,0.1,12495,1671,0.18525
2026-01-20,AAPL260123P00210000,2026-01-23,put,210.0,2026-01-20T05:00:00Z,0.02,0.02,0.01,0.02,88,16,0.016023
2026-01-20,AAPL260123C00160000,2026-01-23,call,160.0,2026-01-20T05:00:00Z,90.58,90.58,90.58,90.58,1,1,90.58
2026-01-20,AAPL260123P00265000,2026-01-23,put,265.0,2026-01-20T05:00:00Z,11.44,21.13,10.75,19.01,592,123,14.87603
2026-01-20,AAPL260130C00200000,2026-01-30,call,200.0,2026-01-20T05:00:00Z,53.46,53.46,48.55,48.55,14,4,53.083571
2026-01-20,AAPL260130C00265000,2026-01-30,call,265.0,2026-01-20T05:00:00Z,1.96,2.34,0.79,0.98,8825,1187,1.401615
2026-01-20,AAPL260130C00280000,2026-01-30,call,280.0,2026-01-20T05:00:00Z,0.33,0.4,0.13,0.16,2198,350,0.224991
2026-01-20,AAPL260130C00215000,2026-01-30,call,215.0,2026-01-20T05:00:00Z,38.11,38.11,34.3,34.3,11,3,37.673636
2026-01-20,AAPL260130C00230000,2026-01-30,call,230.0,2026-01-20T05:00:00Z,23.52,23.57,16,17.96,103,57,20.337087
2026-01-20,AAPL260130C00232500,2026-01-30,call,232.5,2026-01-20T05:00:00Z,18.25,18.25,14.6,15.85,40,14,15.327
2026-01-20,AAPL260130C00240000,2026-01-30,call,240.0,2026-01-20T05:00:00Z,14.95,15.3,8.98,10.3,1440,191,11.639472
2026-01-20,AAPL260130C00255000,2026-01-30,call,255.0,2026-01-20T05:00:00Z,6.55,6.55,2.45,3.1,19128,3459,3.858832
2026-01-20,AAPL260130C00205000,2026-01-30,call,205.0,2026-01-20T05:00:00Z,40.9,40.9,40.9,40.9,5,1,40.9
2026-01-20,AAPL260130C00220000,2026-01-30,call,220.0,2026-01-20T05:00:00Z,33.19,33.27,25.29,26.9,240,66,30.392208
2026-01-20,AAPL260123P00250000,2026-01-23,put,250.0,2026-01-20T05:00:00Z,1.65,7.2,1.19,4.67,24488,6103,2.41384
2026-01-20,AAPL260123P00267500,2026-01-23,put,267.5,2026-01-20T05:00:00Z,13.3,22.7,13.3,22.7,146,38,18.925479
2026-01-20,AAPL260123P00280000,2026-01-23,put,280.0,2026-01-20T05:00:00Z,28.8,28.8,28.56,28.56,5,3,28.696
2026-01-20,AAPL260123P00255000,2026-01-23,put,255.0,2026-01-20T05:00:00Z,3.9,11.65,2.94,8.79,8549,1533,5.469374
2026-01-20,AAPL260123P00270000,2026-01-23,put,270.0,2026-01-20T05:00:00Z,16.32,26,15.34,26,409,58,19.331076
2026-01-20,AAPL260130C00275000,2026-01-30,call,275.0,2026-01-20T05:00:00Z,0.5,0.71,0.23,0.29,6306,1114,0.448048
2026-01-20,AAPL260130C00282500,2026-01-30,call,282.5,2026-01-20T05:00:00Z,0.3,0.3,0.12,0.12,157,45,0.180318
2026-01-20,AAPL260123P00232500,2026-01-23,put,232.5,2026-01-20T05:00:00Z,0.05,0.34,0.04,0.18,2978,282,0.123576
